pred,ture,toa
0.274778,0.257,0.2658
0.24637942,0.2206,0.2399
0.22941458,0.226,0.2263
0.27806807,0.2432,0.2716
0.2936654,0.2546,0.2832
0.22415522,0.2236,0.2195
0.23307511,0.2225,0.2283
0.23714344,0.2242,0.2312
0.24843404,0.2265,0.2419
0.21763875,0.2041,0.2131
0.2604316,0.2461,0.2536
0.26352742,0.255,0.2536
0.28070316,0.279,0.2692
0.20683992,0.2002,0.2001
0.29897708,0.2519,0.2857
0.2532442,0.2593,0.2461
0.27040425,0.2446,0.2613
0.32523575,0.2715,0.3116
0.24280027,0.235,0.2364
0.22123559,0.2746,0.2134
0.3254766,0.3253,0.3148
0.2287648,0.2226,0.2253
0.20984788,0.2115,0.2066
0.3906739,0.3166,0.3656
0.3377923,0.3098,0.325
0.34737822,0.3105,0.3325
0.23568074,0.3,0.2284
0.39684278,0.3991,0.451
0.39684278,0.3871,0.3982
0.29441658,0.3033,0.2863
0.2604316,0.2484,0.2537
0.16323309,0.1576,0.168
0.18298864,0.189,0.1822
0.2114071,0.1956,0.2092
0.18871963,0.1691,0.1907
0.18033233,0.1597,0.1817
0.19124293,0.1732,0.1912
0.2114071,0.1985,0.2093
0.21763875,0.2011,0.2129
0.21763875,0.1992,0.2123
0.1678741,0.1859,0.1711
0.18298864,0.1781,0.1828
0.20445572,0.2013,0.2039
0.18871963,0.1874,0.1889
0.18033233,0.1741,0.1816
0.15975137,0.1656,0.1637
0.18871963,0.1751,0.1896
0.17268696,0.1642,0.1749
0.19893983,0.1982,0.1973
0.2280856,0.2214,0.2237
0.18663235,0.219,0.1873
0.2280856,0.2232,0.2236
0.27945006,0.2691,0.2726
0.2613829,0.2684,0.2544
0.28070316,0.2806,0.267
0.16220617,0.1909,0.167
0.21763875,0.216,0.2133
0.15619518,0.1638,0.1591
0.24019462,0.1938,0.2358
0.14572683,0.152,0.1487
0.14868371,0.1315,0.1536
0.15156679,0.1485,0.1539
0.22449762,0.206,0.2192
0.24637942,0.219,0.2405
0.20445572,0.1957,0.2031
0.25655323,0.242,0.2506
0.23307511,0.2352,0.2293
0.17492141,0.1575,0.1763
0.15954483,0.1555,0.165
0.14876136,0.1409,0.1521
0.15798092,0.1358,0.162
0.15975137,0.1392,0.1636
0.18298864,0.1695,0.1822
0.2009796,0.1683,0.1987
0.20445572,0.1844,0.2032
0.20859052,0.191,0.2067
0.20859052,0.1974,0.2067
0.21159582,0.2035,0.2083
0.2114071,0.1942,0.2095
0.22014044,0.1879,0.214
0.24019462,0.1998,0.2354
0.26506686,0.2497,0.2572
0.29441658,0.2881,0.2861
0.31455126,0.2831,0.3013
0.35361922,0.3138,0.3383
0.33900198,0.325,0.3276
0.26581675,0.2759,0.2589
0.22301243,0.2177,0.2175
0.31504542,0.2984,0.2962
0.30295032,0.2727,0.2894
0.28659835,0.2715,0.2779
0.22415522,0.2481,0.2196
0.2188961,0.2117,0.212
0.2514075,0.232,0.2443
0.2114071,0.2215,0.2089
0.2613829,0.254,0.2546
0.2514075,0.253,0.2457
0.27573964,0.2709,0.2694
0.28330556,0.2681,0.2761
0.2514075,0.251,0.2459
0.1846596,0.1887,0.1852
0.14876136,0.1522,0.1524
0.18871963,0.1433,0.1884
0.17715745,0.1518,0.1777
0.17715745,0.1912,0.1785
0.27217653,0.219,0.2635
0.20445572,0.1954,0.2048
0.2114071,0.1955,0.2088
0.25655323,0.231,0.2511
0.26581675,0.259,0.2585
0.27806807,0.2716,0.2712
0.29437503,0.2875,0.2828
0.23069125,0.2504,0.2238
0.28330556,0.2638,0.2758
0.29437503,0.2891,0.2815
0.25637048,0.2434,0.2492
0.26581675,0.2275,0.2589
0.24843404,0.2525,0.2408
0.2604316,0.2553,0.2532
0.2114071,0.2321,0.2097
0.28659835,0.2246,0.2772
0.19461524,0.1825,0.1941
0.17268696,0.1823,0.1758
0.20445572,0.1922,0.2043
0.1965111,0.1786,0.1958
0.20445572,0.1927,0.2045
0.19893983,0.1957,0.1974
0.23006144,0.2,0.2278
0.18871963,0.2016,0.1882
0.15221135,0.1424,0.1563
0.15619518,0.1294,0.1589
0.1373489,0.1406,0.1448
0.32023346,0.2322,0.3086
0.2114071,0.2126,0.2088
0.2009796,0.1871,0.1988
0.19124293,0.1785,0.1921
0.26736695,0.228,0.2604
0.22415522,0.2049,0.2202
0.22645678,0.2272,0.2215
0.25637048,0.2435,0.2492
0.28941151,0.261,0.2817
0.27217653,0.2478,0.2634
0.29146588,0.2774,0.2796
0.27217653,0.2697,0.2635
0.27217653,0.2496,0.2633
