pred,ture,toa
0.23010714,0.2072,0.2316
0.21049386,0.201,0.2139
0.21298625,0.2022,0.215
0.21620741,0.1957,0.2197
0.20638126,0.1828,0.2098
0.19402622,0.1786,0.1968
0.19396208,0.1748,0.1949
0.20425022,0.1713,0.2088
0.21049386,0.1876,0.2135
0.22247978,0.2018,0.2236
0.2417743,0.2301,0.2422
0.2010242,0.1887,0.2069
0.19695222,0.175,0.2035
0.19663513,0.1728,0.202
0.25193068,0.2101,0.2493
0.19396208,0.1795,0.1947
0.19663513,0.1862,0.2024
0.1956348,0.1883,0.1993
0.20638126,0.1921,0.2093
0.24318074,0.2142,0.2424
0.21049386,0.2107,0.2142
0.21298625,0.1975,0.2149
0.20425022,0.1943,0.2082
0.22794265,0.2067,0.2294
0.25193068,0.2099,0.2496
0.2561883,0.221,0.2497
0.22794265,0.2074,0.2296
0.2257332,0.2116,0.2278
0.20425022,0.1987,0.2074
0.20425022,0.2004,0.2074
0.21620741,0.1938,0.2197
0.19792147,0.1813,0.2018
0.19769262,0.1821,0.2048
0.21620741,0.1964,0.2193
0.21297677,0.1964,0.216
0.21297677,0.1936,0.2159
0.21297677,0.1847,0.2164
0.20425022,0.1843,0.2078
0.2417743,0.2165,0.2413
0.20599109,0.2082,0.2073
0.21511276,0.1903,0.2181
0.20599109,0.1766,0.2079
0.19724174,0.1896,0.2015
0.21620741,0.2193,0.2195
0.2010242,0.2456,0.2066
0.49283108,0.4812,0.4811
0.24017298,0.2796,0.2346
0.21893394,0.2172,0.2216
0.236223,0.2046,0.2353
0.20425022,0.1839,0.2083
0.3000934,0.2506,0.2932
0.23793261,0.2554,0.2383
0.28444448,0.2738,0.2777
0.26042023,0.2642,0.2531
0.46200022,0.3512,0.4301
0.27427745,0.3224,0.2616
0.4208109,0.3944,0.3939
0.44306123,0.3595,0.4072
0.23922834,0.2524,0.2385
0.23347268,0.2175,0.2334
0.19769262,0.1686,0.2044
0.19684681,0.1711,0.2005
0.18308179,0.161,0.1875
0.19396208,0.1598,0.1955
0.19676308,0.1701,0.1995
0.16663152,0.1521,0.1776
0.17310664,0.1563,0.1827
0.20016728,0.1739,0.2051
0.1881001,0.1647,0.1907
0.18308179,0.1672,0.1869
0.2080625,0.1826,0.2114
0.18308179,0.1754,0.1871
0.18350755,0.1563,0.1884
0.18023102,0.1536,0.1866
0.16299543,0.1499,0.1755
0.24932478,0.1895,0.2483
0.19684681,0.1833,0.2005
0.1881001,0.1755,0.1917
0.21298625,0.1928,0.2149
0.25361446,0.2403,0.251
0.25358242,0.2379,0.2476
0.15300412,0.1873,0.1674
0.18350755,0.1736,0.1888
0.24631767,0.2282,0.2449
0.22794265,0.21,0.2293
0.18023102,0.1717,0.1863
0.16895007,0.1639,0.1787
0.21620741,0.1768,0.2191
0.1881001,0.1702,0.1908
0.27095738,0.2428,0.2654
0.19663513,0.1913,0.2023
0.21298625,0.1956,0.2149
0.23793261,0.2208,0.2379
0.17668094,0.189,0.1854
0.19684681,0.1734,0.2005
0.16025624,0.142,0.1726
0.18308179,0.1555,0.1878
0.15642905,0.1433,0.1693
0.18308179,0.1476,0.1875
0.17559393,0.148,0.1836
0.17310664,0.1562,0.1835
0.18348569,0.1524,0.1892
0.1881001,0.156,0.1912
0.18308179,0.1589,0.1872
0.17310664,0.1594,0.1823
0.18907674,0.1654,0.1922
0.20081764,0.1746,0.205
0.2010242,0.1818,0.2065
0.25358242,0.2428,0.2482
0.26042023,0.2555,0.254
0.25955492,0.2484,0.2551
0.2144525,0.2242,0.2171
0.20425022,0.2189,0.207
0.1968297,0.2259,0.202
0.19695222,0.2062,0.2036
0.21893394,0.209,0.2206
0.236223,0.2228,0.2351
0.236223,0.2101,0.2352
0.236223,0.2084,0.235
0.22203691,0.2039,0.2232
0.20016728,0.195,0.2056
0.22203691,0.2012,0.2224
0.24569018,0.2211,0.2445
0.24569018,0.2365,0.2444
0.2403503,0.2303,0.2403
0.20016728,0.1975,0.2057
0.20016728,0.1758,0.2054
0.20425022,0.1797,0.2075
0.19402622,0.1699,0.1972
0.19684681,0.1526,0.2003
0.17668094,0.1498,0.1851
0.16267398,0.1453,0.1745
0.16542368,0.1444,0.1766
0.24569018,0.1923,0.2436
0.18023102,0.1734,0.1863
0.23024306,0.2109,0.2313
0.22794265,0.2107,0.23
0.22617331,0.2247,0.2264
0.2505753,0.2422,0.2452
0.24569018,0.233,0.2438
0.22794265,0.2135,0.2293
0.23010714,0.2304,0.2324
0.21893394,0.1975,0.2213
0.22347188,0.2087,0.2254
0.22203691,0.2127,0.2227
0.2257332,0.204,0.2269
0.23299493,0.225,0.2303
0.17763004,0.214,0.1859
0.32619625,0.2634,0.3152
0.19191545,0.1777,0.1964
0.18308179,0.1579,0.1871
0.17310664,0.1473,0.1835
0.18023102,0.1545,0.1857
0.17668094,0.1551,0.1852
0.19618705,0.1807,0.1986
0.19663513,0.1889,0.2025
0.2403503,0.1917,0.2402
0.16025624,0.1498,0.1735
0.18023102,0.1482,0.1861
0.15300412,0.1354,0.1674
0.24631767,0.1976,0.2458
0.21008155,0.2,0.2126
0.20599109,0.1841,0.2075
0.16663152,0.1661,0.1784
0.2384537,0.1947,0.2362
0.22203691,0.1979,0.2223
0.20812213,0.1805,0.2095
0.2080625,0.2083,0.212
0.19396208,0.1888,0.1948
0.22863509,0.2084,0.2283
0.23010714,0.2169,0.2323
0.22347188,0.2211,0.2255
0.22203691,0.2238,0.2224
0.25787207,0.2247,0.2501
0.26027295,0.2324,0.2525
0.21893394,0.2219,0.2219
0.23347268,0.2161,0.2331
0.23476486,0.2172,0.2347
0.24631767,0.2463,0.2458
0.22247978,0.235,0.2244
0.20638126,0.2032,0.2096
0.2675542,0.2225,0.2634
0.23010714,0.2134,0.2316
0.25193068,0.2113,0.2488
0.236223,0.2169,0.235
0.22247978,0.2148,0.2233
0.21893394,0.2043,0.2217
0.22794265,0.2262,0.2301
0.24631767,0.2186,0.2461
0.2417743,0.2148,0.2421
0.22203691,0.1985,0.2226
0.19676308,0.2111,0.1998
0.21548723,0.2119,0.2165
0.21893394,0.2309,0.2203
0.23793261,0.2207,0.2374
0.22794265,0.2087,0.2293
0.22794265,0.2121,0.2298
0.23347268,0.2181,0.2336
0.24318074,0.2248,0.2429
0.22863509,0.2025,0.2285
0.19402622,0.1821,0.1969
0.23347268,0.2051,0.2334
0.23010714,0.2041,0.2319
0.22247978,0.2114,0.2244
0.23922834,0.2096,0.2392
0.21008155,0.203,0.2125
0.18990801,0.2145,0.1931
0.21511276,0.2107,0.2181
0.23024306,0.1952,0.2312
0.21049386,0.1988,0.2134
0.21893394,0.2139,0.2204
0.19695222,0.2031,0.203
0.23010714,0.2096,0.2314
0.21620741,0.203,0.2194
0.21008155,0.2063,0.2122
0.19380684,0.1946,0.1964
0.21893394,0.216,0.2202
0.21298625,0.1984,0.2153
0.2080625,0.203,0.2112
0.23476486,0.2094,0.2346
0.22617331,0.2089,0.2259
0.23476486,0.2096,0.2345
0.22347188,0.2132,0.2248
0.21297677,0.197,0.2157
0.2417743,0.2016,0.2421
0.19402622,0.1997,0.1968
0.22622374,0.2033,0.2254
0.25358242,0.2087,0.2485
0.21893394,0.1985,0.2213
0.22794265,0.2192,0.2299
0.22863509,0.2094,0.2289
0.26203412,0.2216,0.2584
0.21620741,0.2151,0.2195
0.23024306,0.2198,0.2307
0.21297677,0.2032,0.2156
0.24631767,0.2145,0.245
0.21511276,0.2127,0.2179
0.236223,0.2151,0.2355
0.19769262,0.2138,0.2042
0.19695222,0.1853,0.203
0.16663152,0.1487,0.1777
0.15048392,0.1338,0.1646
0.16895007,0.15,0.1795
0.18990801,0.1682,0.1939
0.19429567,0.1819,0.1982
0.18907674,0.1688,0.1918
0.19380684,0.1658,0.1966
0.18990801,0.1578,0.1939
0.22617331,0.1948,0.2262
0.21511276,0.1818,0.2178
0.20016728,0.1733,0.2058
0.2257332,0.1981,0.2274
0.21511276,0.1912,0.2178
0.19684681,0.1909,0.2001
0.21893394,0.192,0.222
0.17668094,0.1807,0.185
0.19402622,0.1587,0.1971
0.16895007,0.1552,0.1788
0.17559393,0.171,0.1838
0.24631767,0.2001,0.2453
0.24569018,0.2037,0.244
0.18718536,0.2007,0.1928
0.28922406,0.2312,0.2775
0.2770172,0.3104,0.267
0.31514785,0.289,0.2999
0.26570204,0.225,0.2617
0.35025117,0.2151,0.3356
0.21049386,0.2211,0.2136
0.18801664,0.1971,0.1939
0.19676308,0.1838,0.1996
0.1881001,0.1951,0.1906
0.23897485,0.2818,0.2353
0.19402622,0.2357,0.1969
0.2403503,0.1766,0.2408
0.17310664,0.1595,0.1835
0.17310664,0.1663,0.1825
0.20425022,0.1771,0.209
0.18350755,0.1623,0.1885
0.27777752,0.2228,0.2726
0.20425022,0.1811,0.2084
0.20016728,0.2023,0.2055
0.18350755,0.1986,0.1887
0.30877277,0.2687,0.3009
0.25361446,0.2234,0.2509
0.2384537,0.2151,0.2365
0.1881001,0.1954,0.1917
0.21008155,0.191,0.2127
0.19769262,0.1803,0.2043
0.18023102,0.1724,0.1859
0.17668094,0.1696,0.1854
0.18350755,0.159,0.1882
0.18023102,0.1644,0.1859
0.23010714,0.2172,0.2323
0.17310664,0.1857,0.1819
0.19130947,0.1736,0.1967
0.19618705,0.186,0.1982
0.21893394,0.1776,0.2209
0.33504272,0.2406,0.3214
0.16841958,0.2134,0.1815
0.2435425,0.2269,0.2406
0.21297677,0.2237,0.2157
0.18350755,0.1765,0.188
0.17310664,0.1569,0.1822
0.21008155,0.1849,0.2129
0.2384537,0.1707,0.2366
0.23476486,0.2073,0.2345
0.21893394,0.239,0.2212
0.3293053,0.277,0.3111
0.18549913,0.1647,0.1909
0.19769262,0.1687,0.2043
0.23010714,0.2055,0.2314
0.18990801,0.1789,0.1942
0.23347268,0.1995,0.2325
0.23793261,0.2122,0.2374
0.21893394,0.2142,0.2216
0.19380684,0.2054,0.1962
0.19684681,0.1773,0.2001
0.19695222,0.1629,0.2038
0.16470392,0.1675,0.1759
0.16299543,0.1599,0.1746
0.1881001,0.1781,0.1905
0.22523163,0.2166,0.2237
0.25193068,0.2512,0.2499
0.28516245,0.24,0.279
0.24569018,0.2301,0.2441
0.21049386,0.1837,0.2136
0.18350755,0.1598,0.1883
0.19396208,0.162,0.1943
0.15741336,0.1419,0.1703
0.20016728,0.1673,0.2054
0.2010242,0.1786,0.2069
0.19676308,0.1627,0.199
0.22347188,0.1717,0.2254
0.19380684,0.1688,0.1956
0.19684681,0.1698,0.1999
0.2257332,0.1789,0.2271
0.30465627,0.2704,0.2973
0.23565118,0.2223,0.2306
0.2384537,0.2305,0.236
0.23922834,0.2499,0.2395
0.27258924,0.2497,0.2666
0.26203412,0.2376,0.2595
0.2080625,0.2318,0.2118
0.2010242,0.1884,0.2062
0.20425022,0.1796,0.2071
0.1881001,0.1543,0.1905
0.21511276,0.1709,0.2181
0.1881001,0.1602,0.1913
0.21924995,0.1913,0.2144
0.18990801,0.2092,0.1935
0.2257332,0.1919,0.2279
0.16025624,0.1685,0.1731
0.19695222,0.1612,0.2039
0.19792147,0.1696,0.2012
0.22617331,0.1916,0.2265
0.19396208,0.1807,0.1949
0.19402622,0.1716,0.1973
0.18308179,0.1755,0.1876
0.23010714,0.2498,0.2317
0.26024196,0.2573,0.2555
0.18350755,0.2151,0.1885
0.21049386,0.1629,0.2139
0.19684681,0.1728,0.1999
0.17310664,0.1607,0.182
0.2080625,0.1724,0.2112
0.2176232,0.1772,0.2185
0.2417743,0.1839,0.2412
0.19676308,0.1678,0.1994
0.1881001,0.1579,0.191
0.19792147,0.1633,0.2014
0.19396208,0.1559,0.1953
0.18348569,0.1619,0.1897
0.18348569,0.1607,0.1903
0.16663152,0.1551,0.1779
0.17310664,0.1529,0.1834
0.19695222,0.1747,0.2039
0.20425022,0.1604,0.2087
0.18801664,0.1537,0.1934
0.19676308,0.157,0.199
0.19402622,0.1587,0.1973
0.18308179,0.161,0.1871
