pred,ture,toa
0.19647999,0.1824,0.2342
0.19392355,0.1784,0.2365
0.15284619,0.1581,0.1999
0.13691977,0.1505,0.1884
0.1563298,0.146,0.2016
0.19133484,0.1563,0.2304
0.19162953,0.1682,0.229
0.16716313,0.1568,0.2132
0.1878448,0.1615,0.227
0.1878448,0.158,0.2272
0.16817763,0.1714,0.2115
0.1873443,0.1578,0.2242
0.16753301,0.1499,0.2095
0.16753301,0.145,0.2094
0.16222431,0.1453,0.2058
0.15760465,0.1485,0.2046
0.15760465,0.1528,0.2042
0.16817763,0.1551,0.2111
0.14928062,0.1406,0.1981
0.16716313,0.1576,0.2132
0.22681972,0.2132,0.2593
0.23966554,0.2092,0.2721
0.16222431,0.1704,0.2061
0.16817763,0.1517,0.2106
0.1563298,0.1489,0.2029
0.17975211,0.1642,0.2209
0.1747562,0.1607,0.2177
0.1673271,0.1675,0.2157
0.19817434,0.1803,0.2338
0.1873443,0.1796,0.2237
0.19279511,0.1765,0.2383
0.1956179,0.1694,0.2358
0.15649591,0.1618,0.2053
0.1878448,0.1709,0.2277
0.19817434,0.1719,0.2334
0.18423773,0.1585,0.2218
0.16693659,0.1553,0.2135
0.1673271,0.1559,0.215
0.1873443,0.1628,0.2235
0.17778027,0.1618,0.2192
0.17873217,0.1649,0.2184
0.1878448,0.1718,0.227
0.1873443,0.1696,0.2241
0.19817434,0.1765,0.2332
0.19133484,0.168,0.2296
0.1878448,0.1688,0.225
0.19162953,0.1706,0.2288
0.19817434,0.1633,0.234
0.18564995,0.1668,0.2241
0.1878448,0.1944,0.227
0.19133484,0.1926,0.2294
0.49229497,0.4485,0.4861
0.28106198,0.4815,0.3066
0.48226762,0.5012,0.49
0.15649591,0.2211,0.2065
0.1878448,0.1843,0.2273
0.25806418,0.2222,0.2796
0.21009201,0.2328,0.2501
0.23048384,0.216,0.263
0.20290576,0.2177,0.2476
0.23591779,0.2134,0.2668
0.2272046,0.2324,0.2558
0.40048602,0.3679,0.4139
0.3328403,0.3047,0.3555
0.21009201,0.2404,0.2498
0.20401694,0.2222,0.2457
0.20038706,0.2153,0.2435
0.20290576,0.1929,0.2462
0.16753301,0.1489,0.2083
0.16753301,0.136,0.2088
0.1357811,0.1245,0.1865
0.15760465,0.135,0.2037
0.14928062,0.1331,0.1988
0.15284619,0.1358,0.2008
0.15760465,0.1472,0.2041
0.16222431,0.1408,0.2058
0.16222431,0.1445,0.2065
0.16753301,0.149,0.2091
0.16222431,0.1556,0.2061
0.1878448,0.1686,0.2268
0.16753301,0.1529,0.2071
0.15284619,0.1368,0.2004
0.14253236,0.1283,0.1928
0.14330731,0.1342,0.195
0.16222431,0.1498,0.2058
0.17778027,0.1589,0.2194
0.19279511,0.1841,0.237
0.19647808,0.1971,0.2423
0.19647808,0.1762,0.2404
0.19647808,0.1705,0.2426
0.19162953,0.1775,0.2284
0.20401694,0.1951,0.2454
0.16222431,0.1541,0.2065
0.14253236,0.1281,0.1921
0.15284619,0.1336,0.1997
0.1873443,0.1669,0.2231
0.14253236,0.1306,0.1921
0.1673271,0.1551,0.2145
0.1563298,0.1681,0.203
0.20401694,0.1832,0.2446
0.1563298,0.1433,0.203
0.15284619,0.1397,0.1993
0.1563298,0.1397,0.2012
0.16817763,0.1492,0.2101
0.14052245,0.1305,0.1887
0.1412552,0.122,0.1908
0.14263916,0.1264,0.1931
0.14253236,0.1322,0.1928
0.16753301,0.1477,0.2076
0.1563298,0.1555,0.2029
0.17975211,0.1587,0.2202
0.1878448,0.1682,0.2272
0.18423773,0.175,0.2213
0.19279511,0.1731,0.2364
0.20038706,0.1871,0.2436
0.19133484,0.1854,0.2297
0.1878448,0.1657,0.2255
0.19279511,0.1878,0.2371
0.19162953,0.1853,0.2288
0.19817434,0.1795,0.2329
0.19133484,0.1847,0.2293
0.19133484,0.1862,0.2302
0.17975211,0.1814,0.2207
0.19133484,0.1838,0.2304
0.1878448,0.1714,0.2251
0.1878448,0.1765,0.2256
0.1878448,0.1759,0.2261
0.16716313,0.165,0.2129
0.19279511,0.1674,0.2361
0.1956179,0.1832,0.2353
0.17975211,0.1767,0.2201
0.1563298,0.1408,0.2022
0.16753301,0.1443,0.2083
0.1563298,0.1403,0.2018
0.16753301,0.1491,0.2088
0.16222431,0.1439,0.2065
0.1673271,0.1432,0.216
0.20401694,0.1597,0.2454
0.19248867,0.1558,0.2396
0.14139289,0.1348,0.1916
0.1563298,0.1308,0.2009
0.14928062,0.1407,0.1965
0.17778027,0.1531,0.2194
0.1956179,0.1921,0.2356
0.19760653,0.2002,0.2413
0.19133484,0.191,0.232
0.19133484,0.1854,0.2301
0.19133484,0.1855,0.2316
0.19133484,0.1763,0.2293
0.1673271,0.1691,0.2155
0.18423773,0.1696,0.2218
0.26275027,0.183,0.2827
0.19817434,0.2085,0.2342
0.19133484,0.2007,0.2301
0.28106198,0.2161,0.3059
0.1524553,0.1426,0.2012
0.1563298,0.1466,0.2024
0.1563298,0.1384,0.2026
0.16817763,0.1434,0.2113
0.16753301,0.1421,0.2077
0.14330731,0.1395,0.1963
0.15834981,0.148,0.2054
0.15284619,0.1506,0.2002
0.19647808,0.1734,0.2423
0.1873443,0.1768,0.223
0.15760465,0.1468,0.2048
0.14928062,0.1266,0.1968
0.14330731,0.1253,0.1953
0.1412552,0.1512,0.1908
0.18615045,0.1716,0.2249
0.14928062,0.1562,0.1975
0.1645645,0.1589,0.2153
0.18615045,0.1613,0.2251
0.16406989,0.1641,0.2122
0.18993518,0.171,0.2287
0.15760465,0.1699,0.205
0.1878448,0.1809,0.2255
0.19279511,0.1878,0.2364
0.16693659,0.1698,0.2143
0.19647808,0.2027,0.2419
0.20514537,0.2026,0.2454
0.2040342,0.2005,0.2478
0.19279511,0.1904,0.2375
0.20290576,0.2053,0.2465
