pred,ture,toa
0.2624153,0.2735,0.16777594
0.28317273,0.2782,0.18042123
0.27463368,0.2736,0.17658249
0.21605375,0.1822,0.1437273
0.10992072,0.2096,0.0820815
0.19398047,0.1912,0.1322675
0.17985821,0.1441,0.12334806
0.14057468,0.2109,0.09867845
0.20724057,0.2142,0.13808209
0.22310154,0.2292,0.1473967
0.21219942,0.2247,0.14237244
0.2263616,0.2267,0.14976768
0.27398407,0.2774,0.17607442
0.27393013,0.2784,0.17630023
0.25379407,0.2556,0.16359848
0.23834649,0.2643,0.1565984
0.25752968,0.2591,0.16512269
0.18496251,0.1956,0.12780778
0.22479954,0.2529,0.1486951
0.28900686,0.3021,0.18369547
0.29943913,0.2986,0.18894552
0.31238174,0.3159,0.1974698
0.27624643,0.2818,0.17934863
0.27833214,0.2903,0.1785583
0.28178227,0.2884,0.18109865
0.28172705,0.2903,0.17996961
0.288033,0.2877,0.183639
0.288033,0.264,0.18578419
0.22287215,0.2429,0.15067092
0.2912607,0.2896,0.18680033
0.3117704,0.3035,0.1975827
0.2996501,0.2942,0.1910907
0.2910899,0.1511,0.18651807
0.14246942,0.1344,0.10076718
0.123752706,0.1344,0.09190418
0.19406188,0.2022,0.1332272
0.24404234,0.2489,0.1602678
0.27371284,0.279,0.17793733
0.24728806,0.2513,0.1616791
0.25240633,0.2426,0.16388074
0.1706295,0.1882,0.12216256
0.18405168,0.2,0.12871101
0.18815924,0.2039,0.13023522
0.15771885,0.1909,0.11262214
0.1443009,0.1591,0.10579142
0.16965769,0.1847,0.12103352
0.13837822,0.1495,0.10127525
0.15227988,0.1682,0.109235
0.1568094,0.1603,0.11792865
0.16085808,0.1967,0.11493668
0.17560627,0.1932,0.12385613
0.13746047,0.1659,0.09800102
0.14771944,0.154,0.10449302
0.15989454,0.165,0.11132374
0.14408615,0.1499,0.103025265
0.15565251,0.1544,0.10917856
0.15195547,0.161,0.10917856
0.12630083,0.1384,0.09467034
0.12399682,0.1414,0.09275097
0.16068807,0.171,0.11674315
0.15851475,0.1684,0.1143157
0.16059494,0.1521,0.11640444
0.18014918,0.1781,0.12408193
0.18312846,0.1938,0.12650938
0.23314092,0.1926,0.15434031
0.23314092,0.2382,0.15456612
0.19624753,0.2026,0.13300139
0.1927119,0.2026,0.1335659
0.19816136,0.2032,0.13509011
0.2043324,0.207,0.14067888
0.2043324,0.2211,0.14067888
0.2009387,0.2198,0.13813853
0.20656838,0.2185,0.14158212
0.2025598,0.2392,0.1400579
0.2194011,0.224,0.14745314
0.22748663,0.2433,0.15157415
0.23255245,0.2446,0.15738873
0.23251373,0.2461,0.15456612
0.23273872,0.2402,0.15603387
0.2191906,0.2271,0.14824347
0.21708398,0.2162,0.14666282
0.21593693,0.2043,0.14536442
0.21902262,0.2142,0.14796121
0.2448635,0.2264,0.16241299
0.21898067,0.2246,0.14756605
0.20601423,0.2296,0.14197728
0.22328685,0.2357,0.15089673
0.22430758,0.2323,0.15146126
0.2412783,0.2483,0.16004199
0.26092538,0.2546,0.17037274
0.2512454,0.2638,0.16642109
0.25119746,0.2576,0.1666469
0.26713768,0.2743,0.17658249
0.24217443,0.2672,0.16325976
0.21970902,0.2313,0.15072738
0.1804861,0.1856,0.1297836
0.1642489,0.19,0.11527539
0.1642489,0.1649,0.11527539
0.17268893,0.1708,0.12142868
0.1726232,0.1795,0.12131578
0.17411065,0.1844,0.12453356
0.20292974,0.219,0.14067888
0.21810515,0.2236,0.14909026
0.26018086,0.2638,0.170655
0.25520623,0.2597,0.16834046
0.25048116,0.2586,0.16625173
0.29822204,0.2714,0.19351815
0.30381653,0.3042,0.19549397
0.31994048,0.2932,0.20221178
0.28920612,0.2939,0.18855035
0.32526484,0.2752,0.20695376
0.32240388,0.3015,0.20379244
0.3062997,0.263,0.19797787
0.278419,0.2699,0.18279222
0.23567857,0.243,0.15840487
0.19903147,0.2195,0.13830788
0.19235288,0.2249,0.13655788
0.2046084,0.2258,0.14293697
0.19583738,0.2169,0.13763046
0.19423291,0.2228,0.13678367
0.26766622,0.2147,0.17607442
0.224872,0.2401,0.15230803
0.3200295,0.3364,0.2055989
0.33781576,0.3472,0.21587321
0.342028,0.3491,0.21959905
0.25536764,0.2609,0.16692916
0.23268655,0.2231,0.15513064
0.25145945,0.2667,0.16670334
0.23282194,0.2585,0.15603387
0.24757256,0.2523,0.16399364
0.2608678,0.2632,0.17093726
0.26074183,0.2649,0.17200986
0.26064387,0.2668,0.1718405
0.26691148,0.2645,0.17579216
0.2665131,0.271,0.17511472
0.24218637,0.2649,0.16292106
0.26044825,0.2638,0.17155823
0.26212782,0.2657,0.17274374
0.26042745,0.2634,0.17042919
0.25906017,0.2662,0.1694695
0.26020434,0.2637,0.17150179
0.26979893,0.2731,0.17709056
0.26015562,0.2645,0.1720663
0.26005828,0.2641,0.1718405
0.26442397,0.2673,0.17370342
0.26904193,0.2661,0.1784454
0.25994062,0.2669,0.17110662
0.25981542,0.2566,0.17155823
0.25501212,0.2588,0.16884853
0.26601377,0.2705,0.1758486
0.23994574,0.2433,0.15959036
0.24025981,0.2484,0.16032425
0.26551804,0.2525,0.17545344
0.24128243,0.2682,0.16173555
0.23976691,0.2434,0.15970327
0.25463206,0.2581,0.16850981
0.25458464,0.2576,0.16822755
0.24105796,0.2613,0.16190492
0.24390431,0.2513,0.16461462
0.249772,0.2675,0.16608237
0.28041413,0.2915,0.1847116
0.28366432,0.2381,0.1862358
0.2408341,0.227,0.16128394
0.20262529,0.2412,0.1424289
0.24074471,0.2465,0.16218717
0.24944766,0.2461,0.1652356
