ture,toa,pred,aod,class,inf
0.2071375,0.19096,0.22930868,0.043262698,10.0,0.2071375
0.24264,0.22016,0.26494923,-0.05615843,12.0,0.24264
0.118615,0.11254,0.13266583,-0.021909272,12.0,0.118615
0.22559,0.20474,0.24669439,-0.013468444,9.0,0.22559
0.36342,0.32904,0.40256658,0.1517214,12.0,0.36342
0.20766,0.1895,0.22826484,0.054039873,12.0,0.20766
0.24715,0.22606,0.27130228,-0.022074524,12.0,0.24715
0.2091725,0.19286,0.23094696,0.034465358,10.0,0.2091725
0.33812,0.30686,0.38612103,0.05642181,12.0,0.33812
0.1521375,0.14234,0.16900904,-0.035885934,12.0,0.1521375
0.24297,0.22168,0.27512425,0.092598796,12.0,0.24297
0.2664,0.2413,0.29592046,-0.0148579,9.0,0.2664
0.242915,0.2218,0.27082974,0.102913365,12.0,0.242915
0.250285,0.22766,0.28200644,0.07823711,12.0,0.250285
0.1360225,0.12746,0.15262291,-0.008756903,12.0,0.1360225
0.1074225,0.10406,0.12085874,-0.0036848898,10.0,0.1074225
0.228725,0.20912,0.25257704,-0.018643593,12.0,0.228725
0.12483,0.1178,0.13782425,-0.0029316896,10.0,0.12483
0.1726525,0.16302,0.1967404,0.020865247,10.0,0.1726525
0.248745,0.2265,0.27474335,-0.0148579,10.0,0.248745
0.2596075,0.2347,0.28546518,-0.0026573197,10.0,0.2596075
0.1963025,0.18056,0.21403363,-0.024278387,10.0,0.1963025
0.1798025,0.16462,0.20055851,0.030188054,12.0,0.1798025
0.2693975,0.24336,0.29592046,-0.018597104,9.0,0.2693975
0.289225,0.26102,0.3146968,-0.0014494718,12.0,0.289225
0.2662625,0.24074,0.2907414,-0.006828293,10.0,0.2662625
0.33075,0.29782,0.36086363,-0.024064897,10.0,0.33075
0.3787375,0.3408,0.41269365,0.000951093,10.0,0.3787375
0.278445,0.25364,0.3117553,0.08872411,12.0,0.278445
0.223115,0.20304,0.24912682,-0.014904391,12.0,0.223115
0.228945,0.20838,0.25046718,0.01451735,12.0,0.228945
0.1552175,0.14368,0.17067632,0.017870927,12.0,0.1552175
0.26255,0.23804,0.28469402,-0.0031082628,12.0,0.26255
0.39796,0.35758,0.43310001,0.024491424,10.0,0.39796
0.166465,0.1535,0.18459505,0.010169906,10.0,0.166465
0.24429,0.22364,0.27285826,0.0065685445,12.0,0.24429
0.216515,0.1988,0.24146584,-0.03040217,12.0,0.216515
0.23626,0.21504,0.26241735,0.018207993,12.0,0.23626
0.1518625,0.14332,0.17067632,-0.008878746,10.0,0.1518625
0.128845,0.11986,0.14342265,-0.02742074,12.0,0.128845
0.3062475,0.27564,0.3362348,-0.01804517,9.0,0.3062475
0.3136175,0.28248,0.33954182,-0.011604002,10.0,0.3136175
0.20513,0.1878,0.22775574,-0.019674301,12.0,0.20513
0.2600475,0.23602,0.2907414,-0.0366764,12.0,0.2600475
0.1314575,0.12294,0.14589162,-0.0012890327,12.0,0.1314575
0.2607625,0.23658,0.2892681,-0.006331611,10.0,0.2607625
0.2335925,0.2122,0.2545977,-0.015918903,10.0,0.2335925
0.1420725,0.13502,0.16220312,-0.045594223,12.0,0.1420725
0.1409725,0.13026,0.15638277,0.042330336,12.0,0.1409725
0.373375,0.33472,0.40791768,-0.010222098,10.0,0.373375
0.2816075,0.25448,0.30465782,0.02924129,10.0,0.2816075
0.271405,0.24588,0.29770938,-0.008776746,10.0,0.271405
0.218605,0.19998,0.24146584,-0.0013019199,10.0,0.218605
0.1364075,0.1277,0.15584424,-0.008756903,12.0,0.1364075
0.27421,0.2507,0.30731964,0.1866629,10.0,0.27421
0.2073025,0.18856,0.22528961,0.01787909,12.0,0.2073025
0.2829825,0.2551,0.30997026,-0.052507244,12.0,0.2829825
0.1740275,0.16066,0.19472963,0.0053283265,10.0,0.1740275
0.306385,0.27636,0.33490682,-0.0148579,12.0,0.306385
0.357205,0.321,0.3916073,-0.008776746,10.0,0.357205
0.2450875,0.2221,0.27082974,0.17479275,12.0,0.2450875
0.176695,0.16398,0.19807184,-0.060355283,12.0,0.176695
0.2076325,0.192,0.22826484,-0.030505314,12.0,0.2076325
0.195065,0.17922,0.21403363,-0.04627498,12.0,0.195065
0.1614875,0.14994,0.17942679,-0.035885934,10.0,0.1614875
0.2647775,0.24036,0.29399258,-0.006331611,12.0,0.2647775
0.1938825,0.17866,0.21468545,-0.019955754,12.0,0.1938825
0.32558,0.29484,0.359039,0.17501731,10.0,0.32558
0.2024625,0.18494,0.21997084,0.10103941,12.0,0.2024625
0.23087,0.21044,0.25257704,-0.038365547,10.0,0.23087
0.166135,0.1554,0.18704796,-0.036897317,12.0,0.166135
0.24803,0.2254,0.27130228,-0.03332522,12.0,0.24803
0.33834,0.30484,0.37089399,0.0018702501,10.0,0.33834
0.305945,0.27634,0.3362348,-0.01804517,10.0,0.305945
0.303635,0.27568,0.3362348,0.003867708,10.0,0.303635
0.2994825,0.26978,0.32970187,-0.006331611,9.0,0.2994825
0.2537225,0.2306,0.28311545,-0.016958399,12.0,0.2537225
0.22988,0.20814,0.25257704,-0.018647546,10.0,0.22988
0.1154525,0.11166,0.13011076,0.003131339,12.0,0.1154525
0.2736875,0.24774,0.30185926,-0.058970276,12.0,0.2736875
0.3400175,0.3062,0.3683207,0.054719467,10.0,0.3400175
0.16201,0.14952,0.17773594,0.011417571,12.0,0.16201
0.290435,0.26072,0.317417,-0.013215243,12.0,0.290435
0.2618625,0.23854,0.29399258,-0.0199966,12.0,0.2618625
0.20326,0.18606,0.22093767,-0.004455158,12.0,0.20326
0.196715,0.18252,0.21997084,-0.00704891,12.0,0.196715
0.35473,0.31824,0.38733846,-0.006828293,10.0,0.35473
0.133905,0.1259,0.14974155,-8.118474e-05,10.0,0.133905
0.1440525,0.13582,0.16220312,-0.030119015,10.0,0.1440525
0.253695,0.23088,0.28311545,-0.016958399,12.0,0.253695
0.2231425,0.20334,0.24912682,-0.009219774,12.0,0.2231425
0.161955,0.15034,0.17942679,0.021803597,12.0,0.161955
0.1955875,0.18018,0.21403363,-0.048150044,10.0,0.1955875
0.3340775,0.3019,0.36689577,-0.0061593573,10.0,0.3340775
0.2686,0.24272,0.29172224,-0.047183014,10.0,0.2686
0.146665,0.1354,0.16326834,-0.00328911,12.0,0.146665
0.2906275,0.2634,0.3205595,0.072348334,10.0,0.2906275
0.202765,0.18536,0.21925789,-0.0065980284,10.0,0.202765
0.3052025,0.27678,0.3459607,0.31789503,12.0,0.3052025
0.2950275,0.26628,0.32564318,-0.0061593573,9.0,0.2950275
0.1759525,0.16342,0.19776829,-0.043649957,12.0,0.1759525
0.2696725,0.24404,0.29351115,-0.037883013,12.0,0.2696725
0.35352,0.31572,0.3830258,-0.04753747,9.0,0.35352
0.1827175,0.16872,0.20150253,0.032950975,12.0,0.1827175
0.1738625,0.15944,0.19103183,0.04561641,12.0,0.1738625
0.3379,0.30316,0.37089399,-0.000691564,10.0,0.3379
0.182415,0.1674,0.19981748,0.06554925,10.0,0.182415
0.3555825,0.31946,0.3916073,0.0018702501,9.0,0.3555825
0.1718,0.15952,0.19351996,0.029833203,12.0,0.1718
0.3094375,0.27964,0.33978567,-0.01162725,10.0,0.3094375
0.21536,0.19756,0.23614112,-0.053013444,10.0,0.21536
0.260735,0.23704,0.28469402,-0.01113787,12.0,0.260735
0.195835,0.18084,0.21403363,-0.041453402,12.0,0.195835
0.2825425,0.25514,0.3117553,-0.058414392,12.0,0.2825425
0.14617,0.13726,0.16257076,0.10853996,12.0,0.14617
0.3475525,0.31248,0.3830258,-0.008776746,12.0,0.3475525
0.248305,0.22516,0.2788443,0.12092338,12.0,0.248305
0.25892,0.23468,0.2868311,-0.058970276,12.0,0.25892
0.1676475,0.15526,0.18863341,-0.035816398,12.0,0.1676475
0.2769325,0.2511,0.30731964,0.07363608,12.0,0.2769325
0.1733675,0.16024,0.19100915,-0.016601,10.0,0.1733675
0.1851375,0.17022,0.20415913,0.00244257,12.0,0.1851375
0.1484525,0.13902,0.16549091,-0.0447879,12.0,0.1484525
0.1872275,0.17156,0.20959729,0.007910363,12.0,0.1872275
0.2271025,0.20606,0.24741602,-0.032348044,12.0,0.2271025
0.344995,0.30968,0.3728816,-0.010227924,9.0,0.344995
0.1958075,0.17994,0.21606694,0.012234217,12.0,0.1958075
0.4262025,0.38366,0.4735039,0.024491424,12.0,0.4262025
0.26706,0.24298,0.29399258,0.000951093,12.0,0.26706
0.220475,0.20084,0.23878372,-0.02531498,10.0,0.220475
0.2621375,0.2381,0.2868311,-0.013215243,12.0,0.2621375
0.281195,0.25648,0.31773844,0.2130798,12.0,0.281195
0.1471325,0.13766,0.163636,0.035805315,10.0,0.1471325
0.13847,0.12912,0.15584424,-0.04314524,12.0,0.13847
0.145345,0.13424,0.1604112,-0.021952948,12.0,0.145345
0.171525,0.15758,0.18908465,0.009497455,12.0,0.171525
0.16102,0.14864,0.17942679,-0.013526571,12.0,0.16102
0.1794175,0.16718,0.20150253,0.014297313,12.0,0.1794175
0.252045,0.22934,0.28113404,-0.013215243,12.0,0.252045
0.34395,0.31064,0.3728816,-0.05057682,12.0,0.34395
0.16267,0.15074,0.17942679,-0.038732886,12.0,0.16267
0.1996025,0.18472,0.22297099,0.015191566,12.0,0.1996025
0.257985,0.23588,0.2868311,0.0026939576,12.0,0.257985
0.1315675,0.12712,0.15262291,0.0050979173,12.0,0.1315675
0.2978325,0.2695,0.32488498,-0.047183014,10.0,0.2978325
0.2098325,0.19128,0.23296677,-0.03254089,12.0,0.2098325
0.1335475,0.12746,0.15464218,0.040528107,10.0,0.1335475
0.331905,0.29846,0.36086363,-0.020136971,12.0,0.331905
0.18621,0.17434,0.20796235,-0.05112368,12.0,0.18621
0.303525,0.27514,0.3362348,-0.024064897,12.0,0.303525
0.38575,0.3494,0.430417,0.1226384,10.0,0.38575
0.15211,0.14036,0.16744575,0.042330336,12.0,0.15211
0.217285,0.1978,0.23614112,-0.051370785,12.0,0.217285
0.19501,0.17864,0.21358562,-0.0010744624,12.0,0.19501
0.1648975,0.1514,0.18459505,0.013236658,12.0,0.1648975
0.19446,0.1796,0.21468545,0.027722163,10.0,0.19446
0.3676275,0.32986,0.40256658,-0.006331611,12.0,0.3676275
0.1869525,0.17278,0.20736356,0.039776716,10.0,0.1869525
0.1439425,0.1368,0.16326834,-0.0017238416,10.0,0.1439425
0.27509,0.248,0.30215362,-0.006331611,9.0,0.27509
0.1854125,0.16972,0.20736356,0.012178578,12.0,0.1854125
0.196275,0.1795,0.21468545,-0.012693259,12.0,0.196275
0.32426,0.2916,0.35439116,-0.006331611,10.0,0.32426
0.1908575,0.17642,0.21584076,0.28806978,12.0,0.1908575
0.1975675,0.18258,0.21997084,-0.005864462,12.0,0.1975675
0.2976125,0.26866,0.32733303,-0.01804517,12.0,0.2976125
0.229385,0.20884,0.25046718,0.022699002,10.0,0.229385
0.1267825,0.1206,0.14342265,-0.023551928,10.0,0.1267825
0.2821025,0.25464,0.30997026,-0.024064897,9.0,0.2821025
0.169655,0.1559,0.1874992,-0.010466048,12.0,0.169655
0.33383,0.3002,0.36343327,-0.03776317,12.0,0.33383
0.2634575,0.239,0.2868225,0.21843229,10.0,0.2634575
0.165915,0.1534,0.18459505,0.023446253,12.0,0.165915
0.1902525,0.17386,0.20959729,0.030188054,12.0,0.1902525
0.1855775,0.17186,0.2086148,-0.043284323,9.0,0.1855775
0.336415,0.30256,0.37089399,0.087548114,9.0,0.336415
0.2865025,0.25932,0.31355938,-0.0403775,10.0,0.2865025
0.228175,0.20928,0.25906307,0.17419174,12.0,0.228175
0.1185875,0.1125,0.13266583,-0.01039956,12.0,0.1185875
0.1323925,0.12484,0.14758763,-0.0029316896,12.0,0.1323925
0.189895,0.17588,0.20994815,-0.046709787,10.0,0.189895
0.2206675,0.20138,0.24539654,0.0022361246,12.0,0.2206675
0.1659975,0.1529,0.18178451,0.0069709835,12.0,0.1659975
0.2134625,0.1951,0.23028466,-0.04640101,12.0,0.2134625
0.1211175,0.11474,0.13415536,-0.02847636,12.0,0.1211175
0.22185,0.2024,0.24346104,-0.04453993,12.0,0.22185
0.2587,0.23422,0.27854136,0.03453023,10.0,0.2587
0.19567,0.17888,0.21231021,0.005808356,12.0,0.19567
0.1584625,0.14566,0.17259735,0.023446253,12.0,0.1584625
0.2087325,0.19188,0.23542939,0.18247077,10.0,0.2087325
0.1909125,0.1755,0.2107011,-0.0009115562,12.0,0.1909125
0.291865,0.26444,0.31573406,0.054119404,12.0,0.291865
0.2496525,0.2266,0.27130228,0.00141608,9.0,0.2496525
0.17521,0.16272,0.1967404,-0.002070424,9.0,0.17521
0.2016375,0.18494,0.22297099,0.19097503,12.0,0.2016375
0.35396,0.3185,0.3916073,-0.052507244,12.0,0.35396
0.25474,0.23078,0.27286413,-0.05103132,10.0,0.25474
0.170425,0.159,0.19351996,0.05676387,10.0,0.170425
0.1833225,0.16866,0.2030045,-0.007573559,12.0,0.1833225
0.16509,0.1539,0.18569328,-0.029876197,10.0,0.16509
0.123455,0.11668,0.1360649,-0.004931767,10.0,0.123455
0.20788,0.1914,0.23094696,-0.038922433,12.0,0.20788
0.2198975,0.20112,0.24346104,-0.01560656,12.0,0.2198975
0.221905,0.20284,0.24539654,-0.00802076,10.0,0.221905
0.2904625,0.26462,0.32945147,0.1037606,12.0,0.2904625
0.3258,0.29368,0.35066658,-0.012898544,12.0,0.3258
0.1812325,0.16632,0.19983882,0.030188054,10.0,0.1812325
0.28598,0.25834,0.31422237,-0.026523922,12.0,0.28598
0.1228225,0.11712,0.13782425,-0.02847636,12.0,0.1228225
0.34285,0.31052,0.39841118,0.013533535,12.0,0.34285
0.337845,0.30306,0.36689577,-0.01804517,9.0,0.337845
0.1580225,0.148,0.17771055,-0.008878746,12.0,0.1580225
0.2289725,0.20944,0.25440714,0.08141403,12.0,0.2289725
0.1726525,0.16022,0.19472963,0.016556855,10.0,0.1726525
0.1677025,0.1566,0.18908465,-0.036897317,12.0,0.1677025
0.17917,0.16478,0.1988909,-0.008954057,12.0,0.17917
0.21767,0.19762,0.24146584,-0.02199351,12.0,0.21767
0.1601125,0.14972,0.17942679,-0.029498985,10.0,0.1601125
0.2196775,0.2,0.23882324,0.0017864157,10.0,0.2196775
0.2958525,0.26878,0.32970187,-0.000691564,12.0,0.2958525
0.353135,0.31704,0.38242027,0.039806034,12.0,0.353135
0.1258475,0.11944,0.141513,-0.016730169,12.0,0.1258475
0.35011,0.31392,0.3830258,-0.000691564,9.0,0.35011
0.3069625,0.276,0.3362348,-0.016402513,9.0,0.3069625
