ture,toa,pred,aod,class,inf
0.051735,0.06194,0.054899782,-0.0033088522,12.0,0.36727
0.0995575,0.0983,0.10210484,0.025931433,10.0,0.1586
0.0682075,0.0771,0.07452363,0.010486046,12.0,0.105965
0.078135,0.0791,0.077210315,0.0023754344,12.0,0.2045525
0.0767325,0.07958,0.077210315,-0.016954446,12.0,0.2524025
0.1004375,0.1025,0.10641153,-0.018363442,10.0,0.2492125
0.106405,0.10342,0.107774116,0.046489645,12.0,0.1736975
0.0576475,0.06686,0.06324402,-0.027751911,12.0,0.155795
0.1580775,0.14698,0.16640548,0.01671374,12.0,0.24451
0.0611125,0.06578,0.05861827,-0.030603891,12.0,0.2615875
0.0777775,0.08616,0.085685655,0.0033710261,12.0,0.297695
0.1306325,0.12812,0.1409613,0.057741158,12.0,0.19259
0.11328,0.10842,0.11778725,-0.025507567,12.0,0.2449775
0.069445,0.0753,0.07152194,-0.020874912,12.0,0.1948725
0.11372,0.10896,0.11734508,0.097115114,12.0,0.1893725
0.0714525,0.07366,0.06845889,-0.020874912,12.0,0.194845
0.118505,0.11308,0.121173754,0.063676976,12.0,0.221355
0.0640275,0.07102,0.06598849,-0.0148579,12.0,0.33724
0.08842,0.08952,0.09248861,-0.00328911,10.0,0.134345
0.0424125,0.0558,0.047153663,-0.016402513,10.0,0.3274775
0.0816825,0.0867,0.08582452,-0.006594497,12.0,0.205625
0.09744,0.09838,0.10210484,0.032318383,12.0,0.16553
0.0440625,0.05762,0.0491506,-0.058414392,9.0,0.270635
0.1700125,0.15808,0.18172202,0.101251654,12.0,0.257875
0.0667775,0.07482,0.07152194,-0.035861976,12.0,0.200785
0.0753025,0.08086,0.07994029,-0.04627498,10.0,0.1801875
0.0716175,0.08494,0.086835615,-0.022089409,12.0,0.1125375
0.0745325,0.08198,0.07934405,-0.006828293,10.0,0.3232425
0.0882,0.08918,0.08955116,0.021803597,12.0,0.17466
0.0429625,0.0499,0.0372599,-0.016958399,12.0,0.3724125
0.0577025,0.06542,0.056819122,-0.060659427,10.0,0.2412925
0.059875,0.06976,0.063769646,-0.024064897,12.0,0.32283
0.0553375,0.07038,0.063769646,-0.0061593573,10.0,0.300665
0.17455,0.16006,0.18473628,-0.018611016,10.0,0.2726425
0.06752,0.0701,0.063769646,0.06721105,10.0,0.4286775
0.0803625,0.08144,0.08223541,-0.0761693,12.0,0.2722025
0.09689,0.09556,0.09975846,-0.029064089,12.0,0.1906925
0.0605075,0.06958,0.06276471,-0.0061593573,10.0,0.3257175
0.0574825,0.06548,0.05861827,-0.03811541,10.0,0.0996125
0.08303,0.08668,0.08582452,-0.011398695,12.0,0.18775
0.0739275,0.0835,0.08183121,-0.007670898,10.0,0.1597
0.087485,0.08684,0.085685655,-0.0013947033,12.0,0.2026825
0.092545,0.09164,0.09206938,0.028738614,12.0,0.1948725
0.133795,0.12958,0.14237286,0.06006733,12.0,0.3576725
0.068015,0.07812,0.07551439,-0.033935696,12.0,0.24572
0.06466,0.06826,0.06079489,-0.03275617,12.0,0.1015925
0.0976875,0.09846,0.10576157,-0.026153939,12.0,0.208815
0.0700225,0.0758,0.07152194,-0.013215243,12.0,0.27839
0.107505,0.10828,0.11510794,-0.0452784,12.0,0.2459125
0.083745,0.08788,0.087896675,0.028559918,10.0,0.2203375
0.08061,0.08094,0.08210916,-0.04469778,12.0,0.362045
0.0532475,0.06914,0.06276471,-0.018601056,10.0,0.2625775
0.0631475,0.0723,0.06596782,-0.024064897,10.0,0.281525
0.0340525,0.0466,0.030279903,-0.05907433,10.0,0.3353425
0.0775575,0.08028,0.077210315,-0.0148579,10.0,0.26112
0.07973,0.08032,0.08210916,-0.011200961,12.0,0.400875
0.1446575,0.13808,0.15327133,0.027265636,12.0,0.2351875
0.081215,0.0817,0.07965773,-0.013133492,12.0,0.2099425
0.0805825,0.08266,0.082649805,-0.018257532,12.0,0.3466175
0.0619375,0.07104,0.06598849,-0.000691564,10.0,0.328165
0.081105,0.08756,0.086598665,0.036342222,10.0,0.25067
0.0855875,0.08778,0.08712253,-0.004159516,12.0,0.16157
0.093315,0.0986,0.10290913,-0.01247782,12.0,0.186375
0.0657875,0.07526,0.069418855,0.025394235,10.0,0.1190825
0.092105,0.09042,0.091295235,0.09445071,12.0,0.23329
0.087815,0.09282,0.09484281,0.026201956,12.0,0.2697275
0.1951475,0.17766,0.21161951,0.10554279,10.0,0.3291825
0.05531,0.06206,0.054899782,-0.060659427,12.0,0.2259475
0.0910875,0.09702,0.101569705,0.026201956,12.0,0.2531175
0.0722225,0.07412,0.06845889,0.039500866,12.0,0.17466
0.0381225,0.05252,0.03926604,-0.06338417,12.0,0.28565
0.0694175,0.08318,0.08482328,-0.031326864,10.0,0.109265
0.06466,0.07252,0.069954775,-0.035835713,10.0,0.11075
0.08226,0.08784,0.08712253,-0.007573559,12.0,0.1784
0.07643,0.08258,0.08183121,-0.0148579,12.0,0.3064675
0.068895,0.07584,0.07152194,-0.0004962723,10.0,0.2028475
0.1504875,0.14206,0.1589109,0.11792954,12.0,0.294175
0.0694175,0.0772,0.07257036,-0.001369413,12.0,0.2187425
0.06026,0.07142,0.06598849,0.0073380433,10.0,0.3323175
0.0495625,0.05778,0.053687163,-0.058970276,12.0,0.25089
0.04123,0.05122,0.038843837,0.016865658,12.0,0.4037625
0.07786,0.08426,0.08335495,-0.006828293,12.0,0.3071275
0.0702425,0.07786,0.078244366,-0.015522322,12.0,0.14364
0.1194675,0.11392,0.121961676,0.15430449,12.0,0.23846
0.0814625,0.08638,0.0886231,-0.05807929,10.0,0.17356
0.0617725,0.06716,0.06329268,-0.012159888,12.0,0.2471775
0.1068725,0.10614,0.11141604,0.14685228,12.0,0.2765475
0.033365,0.05064,0.038843837,-0.052507244,9.0,0.24946
0.0860825,0.08944,0.09376272,0.027100686,12.0,0.3148
0.0571525,0.06308,0.056819122,-0.024756225,12.0,0.1442725
0.094415,0.0954,0.10175251,-0.029327685,10.0,0.2999775
0.07918,0.08434,0.08634702,-0.023551928,12.0,0.1223
0.0387275,0.0532,0.03926604,-0.06338417,9.0,0.25606
0.068455,0.07418,0.067640394,0.030026276,10.0,0.2389275
0.042935,0.06078,0.052191816,-0.058414392,9.0,0.276245
0.0871275,0.0939,0.09893989,-0.0197783,12.0,0.1953675
0.0847075,0.0869,0.08582452,0.009497455,12.0,0.1619
0.05212,0.06024,0.052191816,-0.039937977,10.0,0.21602
0.0614425,0.07052,0.063769646,-0.018034624,12.0,0.2166525
0.0838825,0.08486,0.08634702,0.034141157,12.0,0.149635
0.106075,0.10336,0.107774116,0.008860419,12.0,0.1861275
0.0399925,0.04802,0.030279903,-0.058414392,10.0,0.2476725
0.0979625,0.10074,0.10658384,-0.0074931453,10.0,0.1499925
0.0930125,0.0911,0.09349549,0.07361306,12.0,0.19655
0.036335,0.05338,0.03926604,-0.060057048,10.0,0.2817175
0.048325,0.05808,0.053687163,-0.060659427,9.0,0.233235
0.049865,0.06168,0.054899782,-0.0014494718,9.0,0.2841375
0.0526425,0.0643,0.056819122,-0.010419403,10.0,0.36815
0.1175425,0.11738,0.12705414,0.14245744,10.0,0.25034
0.0730475,0.0769,0.076666586,-0.015265697,10.0,0.1523025
0.0839925,0.0884,0.088497505,-0.024064897,12.0,0.2814975
0.09183,0.09784,0.10234782,0.032486547,12.0,0.261175
0.088255,0.0922,0.09421794,-0.00802076,12.0,0.239065
0.0905375,0.09414,0.09893989,0.00029456423,10.0,0.11779
0.0799225,0.08584,0.0886231,-0.0023699529,10.0,0.1239225
0.0792625,0.08198,0.07934405,-0.029855726,12.0,0.22317
0.12582,0.1212,0.13170302,0.12036949,12.0,0.222455
0.06455,0.07178,0.06596782,-0.000691564,12.0,0.29962
0.0768975,0.07852,0.07635784,0.026369011,10.0,0.2908475
0.0756325,0.0767,0.07161039,-0.004455158,12.0,0.2065325
0.19556,0.17772,0.21223511,0.07219062,12.0,0.3039375
0.060975,0.0701,0.063769646,-0.000691564,9.0,0.3246725
0.066365,0.06866,0.06276471,0.00436436,0.0,0.37343
0.0900425,0.09282,0.09499209,0.023037205,10.0,0.23637
0.0728825,0.0812,0.07934405,-0.016035289,12.0,0.2499825
0.0465375,0.05926,0.04969882,-0.03612051,9.0,0.308145
0.09546,0.09798,0.10234782,0.02972567,12.0,0.1638525
0.1021425,0.1032,0.10924749,0.104686044,10.0,0.2965675
0.063615,0.06992,0.063769646,-0.030603891,12.0,0.2859525
0.0942225,0.10204,0.107313655,0.010695303,10.0,0.28202
0.0728275,0.07884,0.078672506,-0.006092386,10.0,0.1267
0.0684825,0.07442,0.06845889,-0.024111386,12.0,0.2470125
0.0502225,0.06124,0.054899782,-0.024064897,9.0,0.30853
0.06367,0.07274,0.06692778,-0.016356794,10.0,0.1533475
0.05795,0.06598,0.06324402,-0.051370785,12.0,0.21635
0.0806925,0.08856,0.088497505,0.02972567,12.0,0.165365
0.0627625,0.0702,0.063769646,-0.0045167003,12.0,0.37882
0.1069,0.10756,0.11536475,0.099436946,12.0,0.29489
0.096285,0.0961,0.10175251,-0.021604553,9.0,0.234445
0.078025,0.08204,0.082649805,-0.047183014,12.0,0.28774
0.0878975,0.08702,0.088497505,-0.014407709,12.0,0.230815
0.117405,0.11258,0.11955765,0.04434475,12.0,0.2101075
0.0654025,0.07244,0.06596782,-0.019855395,12.0,0.2373875
0.0458225,0.0591,0.04969882,-0.010419403,12.0,0.3679025
0.0599025,0.07358,0.066680424,0.0018702501,10.0,0.3581125
0.0849825,0.08912,0.09248861,-0.07350765,10.0,0.17609
0.082095,0.09188,0.09421794,0.01922509,12.0,0.2511925
0.066255,0.0733,0.07002152,-0.006038419,12.0,0.156125
0.0638625,0.0728,0.066680424,-0.016958399,12.0,0.24594
0.0962025,0.09812,0.10290913,0.072348334,12.0,0.274595
0.1357475,0.12734,0.13850291,0.13644749,9.0,0.221685
0.134565,0.13304,0.14763065,0.074375,12.0,0.2582875
0.1014825,0.10576,0.11141604,0.038261183,12.0,0.312875
0.06895,0.07676,0.076666586,-0.007735043,10.0,0.1156175
0.08611,0.0874,0.088497505,-0.020874912,12.0,0.1898125
0.10635,0.10952,0.116464466,0.008405579,12.0,0.1980625
0.0717825,0.07714,0.07551439,-0.0148579,12.0,0.264145
0.06367,0.07576,0.074456885,-0.06194391,10.0,0.32822
0.064715,0.07318,0.066680424,-0.0148579,10.0,0.3192
0.0677125,0.0705,0.06598849,-0.016954446,12.0,0.2548225
0.12351,0.11782,0.12743692,0.2343678,12.0,0.2692325
0.063285,0.07168,0.06598849,-0.025754044,12.0,0.2341975
0.10448,0.10092,0.10658384,0.009816803,12.0,0.2235275
0.0439525,0.05734,0.0491506,-0.010419403,10.0,0.36144
0.0607825,0.0692,0.06680536,-0.039758064,10.0,0.098265
0.06158,0.0692,0.06372366,0.046118826,10.0,0.269095
0.0746425,0.08268,0.08183121,-0.0148579,9.0,0.270965
0.05674,0.06694,0.059203375,-0.0148579,10.0,0.315955
0.042605,0.05696,0.047153663,-0.01804517,12.0,0.3514025
0.059985,0.06858,0.06276471,0.000951093,12.0,0.37915
0.0915825,0.09424,0.098297596,0.034942914,10.0,0.2499275
0.0642475,0.07438,0.07152194,0.051342905,12.0,0.4600825
0.054925,0.06752,0.059203375,0.0073380433,10.0,0.32778
0.0455475,0.05598,0.044664137,-0.018262925,12.0,0.232465
0.0413675,0.0571,0.0491506,-0.01804517,9.0,0.31348
0.07104,0.07452,0.07139384,-0.048287872,12.0,0.2192925
0.04915,0.05958,0.04969882,-0.038732886,12.0,0.1614875
0.0538525,0.06684,0.06324402,-0.010419403,12.0,0.3196675
0.0743675,0.08046,0.077210315,-0.024376223,12.0,0.16003
0.0919675,0.0908,0.091295235,0.021204147,12.0,0.18676
0.11933,0.11844,0.12743692,0.20793557,12.0,0.2747875
0.09249,0.09588,0.09975846,-0.02271117,12.0,0.20458
0.09535,0.0984,0.10290913,0.091941595,12.0,0.30644
0.0376,0.05398,0.03926604,-0.06502683,10.0,0.2550975
0.0498925,0.059,0.0491506,-0.0033088522,12.0,0.3786
0.06378,0.07386,0.07139384,-0.06254629,12.0,0.2291925
0.0388925,0.05358,0.03926604,-0.016402513,9.0,0.356325
0.06191,0.07028,0.063769646,0.000951093,9.0,0.303085
0.0940575,0.0973,0.101569705,0.091941595,10.0,0.28983
0.0814625,0.08828,0.091434956,0.0050979173,10.0,0.126865
0.1432,0.13574,0.15060645,0.18450993,12.0,0.275695
0.0898225,0.09292,0.09645101,0.024330912,10.0,0.300115
0.097,0.09934,0.10290913,0.006108135,12.0,0.17422
0.141165,0.1348,0.1479746,0.19233772,10.0,0.2101625
0.0432375,0.05738,0.047153663,-0.009863517,10.0,0.38982
0.0863025,0.08902,0.08927165,-0.012239164,12.0,0.20656
0.05619,0.06298,0.056819122,-0.054161247,12.0,0.184945
0.08061,0.0816,0.082649805,-0.008756903,12.0,0.14848
0.09502,0.09852,0.10290913,0.020263823,12.0,0.1823875
0.082205,0.0858,0.08467231,0.0023070439,12.0,0.157665
0.040845,0.05408,0.03926604,-0.058414392,10.0,0.280205
0.0730475,0.07802,0.07551439,-0.013215243,12.0,0.3411175
0.06499,0.07498,0.06845889,-0.006828293,10.0,0.2488
0.0683725,0.07604,0.07152194,-0.006828293,9.0,0.3006925
0.111245,0.1065,0.112924956,0.14493634,12.0,0.2107675
0.097275,0.09678,0.10175251,0.10001412,12.0,0.149745
0.08358,0.08648,0.08582452,-0.054818127,12.0,0.21569
0.07786,0.07856,0.078672506,-0.019155659,12.0,0.2466825
0.057125,0.07212,0.06596782,-0.024064897,10.0,0.2997025
0.056575,0.06794,0.061767075,-0.021466777,10.0,0.1843125
0.0982375,0.10008,0.10376752,-0.004111651,10.0,0.19864
0.1053875,0.10674,0.112924956,-0.050940074,12.0,0.1859625
0.06961,0.07576,0.07152194,-0.008954057,9.0,0.193195
0.1043425,0.10108,0.108872265,-0.0070823096,12.0,0.25254
0.04057,0.05808,0.0491506,-0.06338417,10.0,0.2570775
0.075605,0.08024,0.0792178,-0.006331611,12.0,0.3011325
0.04156,0.0587,0.04969882,-0.010419403,9.0,0.3315475
0.0578125,0.0649,0.06285281,-0.04640101,12.0,0.21844
0.1266175,0.12338,0.13407789,0.19557276,12.0,0.2708825
0.0886125,0.08854,0.091434956,-0.012898544,10.0,0.283505
0.0761,0.08174,0.07934405,-0.006331611,12.0,0.27619
0.0647425,0.072,0.069954775,-0.041397404,12.0,0.174935
0.0755775,0.08144,0.08006125,0.011960681,12.0,0.2576
0.0661725,0.07428,0.06845889,-0.018597104,9.0,0.289225
0.0624325,0.06878,0.06680536,-0.014007626,10.0,0.109815
0.09007,0.09036,0.09206938,0.012862635,12.0,0.21107
0.15508,0.14478,0.1622828,0.10984062,12.0,0.337295
0.0687025,0.07652,0.07257036,0.034538064,10.0,0.1644025
0.1063225,0.10884,0.11536475,-0.031964913,10.0,0.1826075
0.08413,0.0866,0.08582452,-0.026523922,12.0,0.278665
0.091335,0.09506,0.09975846,0.01481419,10.0,0.2353525
0.0956525,0.09676,0.10356376,-0.03254089,12.0,0.2096125
0.0820675,0.0822,0.07934405,-0.0023630701,12.0,0.2136275
0.0790975,0.08134,0.08210916,-0.02847636,12.0,0.125545
0.0629825,0.0666,0.059203375,-0.026342705,12.0,0.194075
0.10129,0.10724,0.112924956,-0.055693813,10.0,0.17169
0.0922425,0.09136,0.09421794,-0.0036929927,12.0,0.2515775
0.100135,0.09952,0.10490319,-0.021909272,12.0,0.14947
0.0903175,0.08974,0.08955116,-0.026509352,12.0,0.21283
0.074395,0.08154,0.07934405,-0.020136971,12.0,0.27421
0.14507,0.1364,0.15122753,0.11456846,12.0,0.288455
0.09568,0.09668,0.101569705,-0.01890843,12.0,0.164485
0.1733675,0.1654,0.19321819,-0.047134526,10.0,0.2415125
0.0920775,0.09064,0.09206938,0.046567384,12.0,0.1760075
0.0829475,0.0843,0.086835615,0.008432941,12.0,0.2705525
0.0413675,0.05508,0.04416578,-0.016402513,12.0,0.32833
0.07896,0.08216,0.07934405,0.013236658,12.0,0.1684725
0.09018,0.09052,0.09376272,-0.04314524,12.0,0.1350325
0.05234,0.06774,0.06079489,-0.018601056,12.0,0.253255
0.0637525,0.07296,0.06692778,0.046118826,10.0,0.31315
0.1021425,0.0999,0.10344427,0.010503076,12.0,0.1781525
0.056795,0.06508,0.057630435,0.020114489,12.0,0.20326
0.0736525,0.07642,0.0724819,0.037112504,10.0,0.36089
0.080995,0.08138,0.07965773,-0.008457374,12.0,0.18434
0.1418525,0.13272,0.14763065,0.17798409,12.0,0.3147175
0.1482325,0.14144,0.1589109,0.18861845,12.0,0.25309
0.0992825,0.09852,0.10434187,-0.05611194,12.0,0.2471225
0.08479,0.09144,0.09349549,0.021536492,10.0,0.1641825
0.053935,0.06826,0.06483554,-0.024756225,12.0,0.138745
0.095075,0.09306,0.09499209,0.032000497,10.0,0.1933875
0.0954325,0.0995,0.10376752,-0.015383897,10.0,0.20909
0.0932875,0.09138,0.09421794,-0.012718561,12.0,0.27454
0.054265,0.06876,0.06680536,-0.060057048,10.0,0.337845
0.0799775,0.08552,0.085685655,-0.006828293,12.0,0.29434
0.1375625,0.12938,0.14237286,0.16333818,12.0,0.284165
0.07324,0.0793,0.078672506,-0.008756903,12.0,0.134675
0.0487925,0.05966,0.04969882,-0.008776746,12.0,0.280205
0.1827175,0.16928,0.19671775,0.121312566,12.0,0.372495
0.055365,0.06854,0.06079489,-0.016035289,10.0,0.2733025
0.0486,0.06216,0.054899782,-0.004951509,10.0,0.351045
0.0995575,0.10074,0.10658384,-0.040832,10.0,0.2519075
0.0507725,0.05992,0.052191816,-0.016958399,12.0,0.3196125
0.12791,0.12022,0.13154839,0.19001542,12.0,0.2626325
0.060315,0.07056,0.064649016,0.029635191,10.0,0.152495
0.08083,0.08542,0.0886231,-0.06357602,12.0,0.212775
0.067135,0.07042,0.06598849,-0.016954446,12.0,0.2653
0.0702425,0.07664,0.076666586,-0.01039956,12.0,0.125435
0.0788225,0.08216,0.08223541,-0.00328911,10.0,0.129065
0.05388,0.06556,0.05861827,-0.0061593573,12.0,0.367435
0.1118775,0.11006,0.11778725,-0.02847185,12.0,0.2070275
0.071315,0.0744,0.06845889,-0.013215243,12.0,0.2725875
0.0783,0.08156,0.0792178,-0.014904391,12.0,0.2238025
0.0695275,0.07688,0.07393661,-0.02028625,12.0,0.24154
0.1041775,0.1002,0.105025224,0.057959672,10.0,0.2137375
0.0496725,0.056,0.047153663,-0.06338417,12.0,0.2566375
0.08501,0.09082,0.095728554,-0.033423793,12.0,0.19501
0.0761,0.08028,0.08210916,-0.004931767,12.0,0.1315675
0.1222725,0.11716,0.12801541,0.0730857,12.0,0.29467
0.101565,0.10458,0.1102604,0.091941595,12.0,0.306385
0.04508,0.05984,0.052191816,-0.016958399,9.0,0.2724225
0.077475,0.08458,0.08335495,0.01771376,10.0,0.36606
0.077365,0.08526,0.085685655,0.012158918,12.0,0.170865
0.0743675,0.07892,0.07635784,-0.023353638,12.0,0.1803525
0.078465,0.08218,0.08183121,-0.028026206,12.0,0.2526775
0.071095,0.07754,0.078244366,-0.02847636,12.0,0.12153
0.03694,0.04604,0.030279903,0.032374583,12.0,0.4367625
0.076485,0.08356,0.08335495,-0.020136971,10.0,0.2946975
0.077585,0.08,0.0792178,-0.006331611,12.0,0.2752825
0.1072025,0.10572,0.11141604,0.12949978,10.0,0.260845
0.08039,0.08668,0.08582452,-0.020136971,10.0,0.3325375
0.1803525,0.16458,0.19351794,0.08476247,12.0,0.312215
0.1238675,0.12666,0.13877009,0.10377045,12.0,0.1808475
0.060095,0.0688,0.06276471,-0.018597104,12.0,0.2525125
0.0691975,0.07822,0.07551439,0.0049480856,10.0,0.32602
0.06807,0.08004,0.07994029,-0.038008064,12.0,0.2095025
0.0599575,0.07846,0.07594253,0.0018702501,10.0,0.3212075
0.085615,0.08846,0.08712253,-0.016050367,10.0,0.2392575
0.136435,0.13152,0.14581592,0.08973838,12.0,0.3030025
0.06697,0.07358,0.07139384,-0.03460855,12.0,0.16894
0.079895,0.08954,0.091295235,-0.007131744,12.0,0.314525
0.0375725,0.05212,0.038843837,-0.058414392,9.0,0.3524475
0.08413,0.08914,0.091295235,0.014313488,12.0,0.2257275
0.07038,0.07886,0.07594253,-0.000691564,10.0,0.2818825
0.20062,0.18376,0.21949719,0.06619954,12.0,0.3314925
0.07225,0.07958,0.07594253,-0.006331611,10.0,0.32877
0.06631,0.07124,0.06598849,-0.03024844,10.0,0.094635
0.0476925,0.06466,0.056819122,-0.00765555,10.0,0.2047175
0.05674,0.07104,0.06598849,-0.03229304,10.0,0.23769
0.0981275,0.09778,0.10356376,-0.015265697,12.0,0.1558775
0.088035,0.09192,0.095728554,-0.022089409,10.0,0.127965
0.090455,0.0925,0.09421794,0.006283881,10.0,0.22251
0.073295,0.08184,0.07934405,-0.0021389292,10.0,0.20073
0.07742,0.08422,0.08634702,0.0050979173,12.0,0.13627
0.0870175,0.08884,0.08927165,0.049454395,12.0,0.239615
0.1059925,0.1038,0.1108061,-6.981962e-05,12.0,0.208485
0.11251,0.1126,0.121173754,0.035148058,12.0,0.16905
0.0863025,0.09008,0.09376272,-0.023551928,10.0,0.13968
0.141275,0.13576,0.15113015,0.089795165,10.0,0.248415
0.0545675,0.06476,0.056819122,-0.018601056,12.0,0.26882
0.0644675,0.0687,0.06276471,-0.015094965,12.0,0.296705
0.0478025,0.05512,0.047153663,-0.058414392,12.0,0.3088325
0.05289,0.0666,0.06324402,-0.055803902,12.0,0.177795
0.0780525,0.08474,0.08634702,0.00029456423,10.0,0.143915
0.080445,0.08362,0.08183121,-0.035885934,12.0,0.1607725
0.0675475,0.07768,0.07551439,-0.017724438,12.0,0.2314475
0.1363525,0.13426,0.14763065,0.1069318,12.0,0.235545
0.1179825,0.11234,0.121599875,0.095401876,12.0,0.230925
0.068895,0.0733,0.070667386,-0.050036907,12.0,0.1866775
0.0797025,0.0857,0.08582452,0.01962361,12.0,0.1689125
0.084075,0.08404,0.08634702,-0.0761693,12.0,0.27113
0.0941675,0.09706,0.101569705,-0.03617454,12.0,0.1908025
0.0880075,0.08686,0.08712253,-0.006331611,12.0,0.2645025
0.0408175,0.05034,0.038843837,-0.039843634,12.0,0.20304
0.08831,0.09846,0.10290913,0.0397914,10.0,0.2958525
0.0465375,0.05908,0.04969882,-0.016958399,10.0,0.2723675
0.0945525,0.09958,0.10576157,0.032286502,9.0,0.251275
0.0438425,0.05388,0.04416578,-0.052507244,12.0,0.2587
0.07258,0.0789,0.07551439,-0.013215243,10.0,0.3014625
0.0526425,0.06432,0.056819122,-0.008776746,12.0,0.3038825
0.06334,0.07322,0.066680424,-0.000691564,9.0,0.340265
0.096065,0.0976,0.101569705,0.02924129,10.0,0.3037725
0.069225,0.07196,0.066680424,0.000951093,12.0,0.292745
0.1125925,0.11252,0.11862205,-0.035317186,12.0,0.1827175
0.0568775,0.06782,0.06079489,-0.0148579,9.0,0.312765
0.08446,0.08924,0.09376272,-0.047183014,12.0,0.2846325
0.10668,0.10456,0.111819014,-0.019155659,12.0,0.224875
0.0690875,0.07696,0.076666586,-0.022733567,12.0,0.15079
0.1387725,0.1299,0.14184916,0.18802723,12.0,0.22757
0.1734775,0.16212,0.18701649,0.055696763,10.0,0.3108125
0.0562175,0.06476,0.057630435,0.0004093789,10.0,0.2147275
0.0651825,0.06866,0.06079489,0.020137513,12.0,0.29489
0.1346475,0.13738,0.15274763,0.0045588138,12.0,0.22471
0.088035,0.08764,0.088497505,-0.01131632,12.0,0.2235825
0.1142425,0.11016,0.11778725,-0.015918903,10.0,0.2340875
0.1651175,0.15294,0.17459516,0.1422425,10.0,0.301325
0.06884,0.0713,0.06596782,-0.016954446,12.0,0.280755
0.06818,0.07604,0.07161039,-0.006306309,10.0,0.1899775
0.11416,0.1118,0.11862205,0.26236102,12.0,0.2971725
0.07005,0.0722,0.06596782,0.000951093,10.0,0.29478
0.065925,0.07308,0.066680424,0.000951093,9.0,0.324205
0.11438,0.10948,0.11693676,0.2849073,12.0,0.2771525
0.061415,0.07284,0.069954775,-0.02736066,10.0,0.212115
0.0968625,0.09812,0.101569705,0.008126467,10.0,0.2376075
0.0661725,0.07146,0.069954775,-0.041397404,12.0,0.15475
0.06554,0.0738,0.06845889,-0.024064897,12.0,0.279765
0.23241,0.20944,0.25319612,0.21607302,12.0,0.3840175
0.04673,0.0533,0.03926604,-0.005930902,10.0,0.176585
0.09623,0.09854,0.10290913,0.010728298,10.0,0.1449325
0.0665025,0.0748,0.07139384,-0.04184415,11.0,0.196495
0.0484075,0.0623,0.054899782,-0.010419403,10.0,0.3726325
0.0825625,0.086,0.0886231,-0.029684206,12.0,0.12516
0.079455,0.08182,0.07965773,-0.0021916993,12.0,0.1790875
0.0732125,0.07642,0.07161039,-0.013215243,10.0,0.2899125
0.1370675,0.13162,0.14581592,0.062462628,10.0,0.25287
0.0651275,0.07366,0.06845889,-0.03224655,12.0,0.2574075
0.1094575,0.10978,0.11862205,0.08261828,12.0,0.2949725
0.106735,0.1085,0.11536475,-0.002745123,10.0,0.174385
0.063505,0.07358,0.070667386,0.0050979173,10.0,0.1142425
0.06147,0.0689,0.06276471,0.0025641823,10.0,0.2014175
0.04937,0.05802,0.0491506,-0.0366764,12.0,0.2852375
