b12


2078	0.00063835
2079	0.00102286
2080	0.00288712
2081	0.00399879
2082	0.00658916
2083	0.00765458
2084	0.00799918
2085	0.00853524
2086	0.00929493
2087	0.00999614
2088	0.01096645
2089	0.01208363
2090	0.01335837
2091	0.01501119
2092	0.01711931
2093	0.01977307
2094	0.02332743
2095	0.02765779
2096	0.03320435
2097	0.04020464
2098	0.04886709
2099	0.05962380
2100	0.07315348
2101	0.09050885
2102	0.11143964
2103	0.13686671
2104	0.16776886
2105	0.20341457
2106	0.24281992
2107	0.28484195
2108	0.32711894
2109	0.36834301
2110	0.40794043
2111	0.44471450
2112	0.47647207
2113	0.50303896
2114	0.52524762
2115	0.54328057
2116	0.55717994
2117	0.56856190
2118	0.57895708
2119	0.58860881
2120	0.59881758
2121	0.60990899
2122	0.62128986
2123	0.63421311
2124	0.64847648
2125	0.66363778
2126	0.67997936
2127	0.69609688
2128	0.71189957
2129	0.72694990
2130	0.74124079
2131	0.75734734
2132	0.77201504
2133	0.78552587
2134	0.79818641
2135	0.80962939
2136	0.81965718
2137	0.82855741
2138	0.83668178
2139	0.84440292
2140	0.85106862
2141	0.85321701
2142	0.85471321
2143	0.85614280
2144	0.85778963
2145	0.85949890
2146	0.86142876
2147	0.86322831
2148	0.86511218
2149	0.86729320
2150	0.86967076
2151	0.87427502
2152	0.87856212
2153	0.88241466
2154	0.88590611
2155	0.88945160
2156	0.89320419
2157	0.89667380
2158	0.89987484
2159	0.90257636
2160	0.90481219
2161	0.90550545
2162	0.90564491
2163	0.90548208
2164	0.90513822
2165	0.90476379
2166	0.90406427
2167	0.90332978
2168	0.90274309
2169	0.90235795
2170	0.90196488
2171	0.90340528
2172	0.90429478
2173	0.90529761
2174	0.90642862
2175	0.90807348
2176	0.91010493
2177	0.91293181
2178	0.91556686
2179	0.91842631
2180	0.92128288
2181	0.92431702
2182	0.92719913
2183	0.92972159
2184	0.93190455
2185	0.93412538
2186	0.93588954
2187	0.93707083
2188	0.93762594
2189	0.93828534
2190	0.93763643
2191	0.94042634
2192	0.94250397
2193	0.94324531
2194	0.94301861
2195	0.94210283
2196	0.94061808
2197	0.93841726
2198	0.93665003
2199	0.93524569
2200	0.93301102
2201	0.92686708
2202	0.92104485
2203	0.91547175
2204	0.91100989
2205	0.90828339
2206	0.90727330
2207	0.90817907
2208	0.91115631
2209	0.91617845
2210	0.92284525
2211	0.92059829
2212	0.91947472
2213	0.91947973
2214	0.92126575
2215	0.92451632
2216	0.92772589
2217	0.93196884
2218	0.93676408
2219	0.94147739
2220	0.94679545
2221	0.95119533
2222	0.95443018
2223	0.95704142
2224	0.95972628
2225	0.96253720
2226	0.96485326
2227	0.96603599
2228	0.96664138
2229	0.96630455
2230	0.96545713
2231	0.96484036
2232	0.96365512
2233	0.96169531
2234	0.95944859
2235	0.95732078
2236	0.95513625
2237	0.95355574
2238	0.95273072
2239	0.95217795
2240	0.95172542
2241	0.95214030
2242	0.95263595
2243	0.95405248
2244	0.95707559
2245	0.96063594
2246	0.96421772
2247	0.96830187
2248	0.97268597
2249	0.97741944
2250	0.98289489
2251	0.98714290
2252	0.99073348
2253	0.99398244
2254	0.99678431
2255	0.99875181
2256	1.00000000
2257	0.99992840
2258	0.99915230
2259	0.99712951
2260	0.99388228
2261	0.98968273
2262	0.98373274
2263	0.97621057
2264	0.96780985
2265	0.95833495
2266	0.94842856
2267	0.93818752
2268	0.92770780
2269	0.91702104
2270	0.90597951
2271	0.89384371
2272	0.88165575
2273	0.86861704
2274	0.85460324
2275	0.84058628
2276	0.82598123
2277	0.80948042
2278	0.79182917
2279	0.77240520
2280	0.74907137
2281	0.72031195
2282	0.68815487
2283	0.65125598
2284	0.61002440
2285	0.56600904
2286	0.52095058
2287	0.47464344
2288	0.42924778
2289	0.38584718
2290	0.34208462
2291	0.30067509
2292	0.26317221
2293	0.22770037
2294	0.19571781
2295	0.16808736
2296	0.14467686
2297	0.12482737
2298	0.10823403
2299	0.09439655
2300	0.08235799
2301	0.07149445
2302	0.06268550
2303	0.05498009
2304	0.04818852
2305	0.04285814
2306	0.03859244
2307	0.03494044
2308	0.03199172
2309	0.02958044
2310	0.02741084
2311	0.02556884
2312	0.02395058
2313	0.02166741
2314	0.01914570
2315	0.01632139
2316	0.01098370
2317	0.00736032
2318	0.00649061
2319	0.00469736
2320	0.00205874
