pred,ture,toa
0.019141564,0.0300375,0.0433
0.023336753,0.03474,0.04588
0.023336753,0.03386,0.04528
0.019141564,0.032485,0.0446
0.019141564,0.032815,0.0448
0.019141564,0.032265,0.04434
0.023336753,0.0349325,0.04592
0.019141564,0.0329525,0.04474
0.019141564,0.033145,0.04486
0.019141564,0.0332,0.04502
0.019141564,0.02946,0.04282
0.019141564,0.0326775,0.04458
0.019141564,0.0331175,0.04498
0.019141564,0.03276,0.04476
0.023336753,0.03397,0.04534
0.023336753,0.0365825,0.0471
0.019141564,0.0325675,0.04492
0.023336753,0.03309,0.04544
0.023336753,0.03562,0.0466
0.027695091,0.0376275,0.04758
0.019141564,0.03309,0.04482
0.023336753,0.03474,0.0458
0.023336753,0.03452,0.04568
0.019141564,0.0332275,0.0449
0.023336753,0.03496,0.04594
0.023336753,0.034795,0.04584
0.023336753,0.036115,0.04662
0.019141564,0.0315225,0.04418
0.019141564,0.03122,0.044
0.019141564,0.0304775,0.04328
0.019141564,0.0299825,0.04306
0.019141564,0.0299275,0.04326
0.019141564,0.0306425,0.04408
0.027695091,0.0370775,0.0475
0.023336753,0.03419,0.04556
0.019141564,0.032595,0.04454
0.023336753,0.0360875,0.0466
0.023336753,0.034465,0.04564
0.023336753,0.03342,0.04502
0.023336753,0.0340525,0.04554
0.023336753,0.0337225,0.04534
0.023336753,0.0358125,0.04644
0.023336753,0.03397,0.04542
0.019141564,0.02891,0.04262
0.023336753,0.0342175,0.0461
0.023336753,0.034575,0.04598
0.019141564,0.0329525,0.04482
0.023336753,0.035345,0.04616
0.027695091,0.03705,0.04742
0.023336753,0.0349325,0.04616
0.023336753,0.0349325,0.04592
0.023336753,0.0338875,0.0453
0.027695091,0.037435,0.0474
0.023336753,0.035785,0.04642
0.027695091,0.0390025,0.04834
0.023336753,0.0353725,0.04618
0.033012655,0.042825,0.0506
0.027695091,0.038645,0.04812
0.019141564,0.032045,0.0442
0.023336753,0.033475,0.04506
0.033012655,0.0407075,0.04934
0.023336753,0.03672,0.04698
0.023336753,0.03661,0.04692
0.027695091,0.0390025,0.04834
0.033012655,0.043265,0.05086
0.035186063,0.0444475,0.05156
0.027695091,0.0383425,0.04808
0.023336753,0.036665,0.04708
0.023336753,0.0359225,0.0465
0.027695091,0.0381775,0.04818
0.027695091,0.0375175,0.04798
0.027695091,0.0368575,0.04766
0.027695091,0.0378475,0.04832
0.027695091,0.03804,0.04844
0.033012655,0.0412575,0.05026
0.027695091,0.0390575,0.04896
0.027695091,0.036225,0.0473
0.023336753,0.035895,0.0471
0.023336753,0.035785,0.04676
0.027695091,0.03683,0.04738
0.027695091,0.0387825,0.0488
0.023336753,0.03375,0.04562
0.019141564,0.0324025,0.04462
0.023336753,0.03364,0.04516
0.027695091,0.0370775,0.04734
0.027695091,0.0384525,0.04816
0.027695091,0.0379025,0.04768
0.023336753,0.0361975,0.0471
0.027695091,0.0372975,0.04774
0.027695091,0.0380675,0.04778
0.023336753,0.0340525,0.04572
0.023336753,0.032705,0.04512
0.019141564,0.0303125,0.0438
0.019141564,0.03012,0.04334
0.023336753,0.035455,0.04628
0.027695091,0.039085,0.04836
0.023336753,0.036445,0.0468
0.023336753,0.0366375,0.04692
0.019141564,0.0320725,0.04422
0.023336753,0.033475,0.04506
0.023336753,0.0346575,0.04576
0.019141564,0.030725,0.04342
0.023336753,0.034575,0.0457
0.019141564,0.03056,0.04332
0.023336753,0.0359225,0.0465
0.019141564,0.0332825,0.04494
0.023336753,0.0343825,0.0456
0.023336753,0.034025,0.04538
0.019141564,0.0309175,0.04354
0.023336753,0.0368025,0.04702
0.023336753,0.0347675,0.04582
0.019141564,0.0326775,0.04468
0.019141564,0.0325675,0.04488
0.019141564,0.03067,0.04418
0.027695091,0.036555,0.04738
0.019141564,0.0309725,0.0438
0.019141564,0.0302575,0.04314
0.019141564,0.0298175,0.04288
0.023336753,0.033585,0.04512
0.023336753,0.0348225,0.04586
0.019141564,0.0295425,0.04272
0.019141564,0.030285,0.04316
0.023336753,0.035345,0.04616
0.023336753,0.035785,0.04656
0.027695091,0.0379575,0.04784
0.027695091,0.039745,0.04878
0.023336753,0.035675,0.04636
0.023336753,0.0346025,0.04572
0.023336753,0.034135,0.04544
0.027695091,0.0379025,0.04768
0.023336753,0.035125,0.04604
0.019141564,0.03078,0.04346
0.019141564,0.0326775,0.04458
0.019141564,0.030505,0.0433
0.019141564,0.0289925,0.0424
0.019141564,0.029955,0.04296
0.014339189,0.0277825,0.04168
0.023336753,0.0344925,0.04566
0.027695091,0.0383425,0.04832
0.027695091,0.0369125,0.04748
0.027695091,0.0384525,0.048
0.023336753,0.03584,0.04646
0.023336753,0.034905,0.0459
0.027695091,0.0402675,0.04908
0.027695091,0.03837,0.04796
0.023336753,0.0368575,0.04706
0.023336753,0.03496,0.04594
0.027695091,0.037215,0.04728
0.023336753,0.0349325,0.04592
0.019141564,0.031605,0.04394
0.023336753,0.034025,0.04538
0.019141564,0.031825,0.04408
0.019141564,0.0309175,0.04354
0.023336753,0.03353,0.04508
0.019141564,0.02957,0.04274
0.019141564,0.0288275,0.0423
0.019141564,0.033255,0.04492
0.023336753,0.03386,0.04528
0.019141564,0.0304225,0.04324
0.019141564,0.0331175,0.04484
0.019141564,0.031385,0.0438
0.023336753,0.0363075,0.04672
0.019141564,0.0326225,0.04454
0.027695091,0.0373525,0.04734
0.019141564,0.0325125,0.04448
0.019141564,0.0327325,0.0446
0.019141564,0.0325125,0.04448
0.023336753,0.0344375,0.04562
0.023336753,0.035785,0.04642
0.019141564,0.0322925,0.04434
0.023336753,0.03507,0.046
0.023336753,0.0357025,0.04636
0.023336753,0.0354825,0.04624
0.023336753,0.0370775,0.04718
0.027695091,0.0376,0.0475
0.027695091,0.038535,0.04804
0.019141564,0.032925,0.04472
0.019141564,0.031275,0.04388
0.023336753,0.036115,0.04674
0.019141564,0.03221,0.0443
0.023336753,0.0366925,0.04696
0.023336753,0.0351525,0.04604
0.027695091,0.0377925,0.0476
0.023336753,0.03353,0.04508
0.027695091,0.03859,0.04808
0.014339189,0.0283325,0.042
0.023336753,0.0343,0.04554
0.027695091,0.0377925,0.0476
0.023336753,0.035015,0.04596
0.019141564,0.0322925,0.04448
0.027695091,0.03749,0.04756
0.023336753,0.0346025,0.04572
0.023336753,0.03452,0.04566
0.019141564,0.0319075,0.04412
0.019141564,0.0321825,0.04428
0.019141564,0.03155,0.0439
0.019141564,0.0331175,0.04484
0.023336753,0.034245,0.0455
0.019141564,0.032595,0.04478
0.023336753,0.0344925,0.0459
0.027695091,0.03848,0.04802
0.023336753,0.03485,0.04586
0.027695091,0.03914,0.0484
0.033012655,0.04288,0.05062
0.023336753,0.036115,0.04684
0.023336753,0.03298,0.04498
0.023336753,0.0343,0.04554
0.027695091,0.0368575,0.04722
0.023336753,0.034465,0.0458
0.019141564,0.0324575,0.04444
0.023336753,0.033475,0.04504
0.019141564,0.03056,0.04332
0.019141564,0.031165,0.04368
0.019141564,0.032595,0.04452
0.019141564,0.0324575,0.04444
0.019141564,0.0322925,0.04434
0.023336753,0.0352625,0.0461
0.019141564,0.033255,0.04492
0.023336753,0.0348775,0.04588
0.019141564,0.0332825,0.04494
0.023336753,0.0347675,0.04582
0.023336753,0.0364725,0.04682
0.023336753,0.0357575,0.0464
0.027695091,0.037545,0.04746
0.027695091,0.037215,0.04726
0.019141564,0.0316875,0.04398
0.023336753,0.0341075,0.04542
0.019141564,0.03298,0.04476
0.019141564,0.029405,0.04264
0.019141564,0.031605,0.04394
0.023336753,0.036115,0.04662
0.033012655,0.0412575,0.04968
0.019141564,0.0298175,0.04288
0.019141564,0.0310825,0.04364
0.019141564,0.0317425,0.04416
0.014339189,0.02748,0.04202
0.023336753,0.0320175,0.04526
0.019141564,0.02759,0.04222
0.014339189,0.02693,0.04144
0.014339189,0.0282225,0.04194
0.019141564,0.032045,0.0442
0.023336753,0.03628,0.04672
0.014339189,0.02858,0.04216
0.019141564,0.031935,0.04414
0.023336753,0.0350975,0.04602
0.019141564,0.03144,0.04384
0.019141564,0.0308075,0.04348
0.019141564,0.02968,0.0428
0.019141564,0.0293775,0.04262
0.023336753,0.0342175,0.0455
0.023336753,0.03606,0.04658
0.014339189,0.02847,0.04208
0.019141564,0.032485,0.04454
0.019141564,0.032375,0.04468
0.019141564,0.0276175,0.04222
0.019141564,0.0315775,0.0442
0.014339189,0.02737,0.0415
0.019141564,0.0329525,0.04474
0.019141564,0.03265,0.04456
0.019141564,0.0325675,0.04452
0.019141564,0.02913,0.04248
0.019141564,0.030175,0.04318
0.019141564,0.0284425,0.04242
0.014339189,0.02715,0.04208
0.019141564,0.0308625,0.04384
0.019141564,0.032375,0.04448
0.019141564,0.0319625,0.04416
0.019141564,0.03265,0.04456
0.023336753,0.0356475,0.04634
0.019141564,0.0325125,0.04448
0.019141564,0.0303125,0.04318
0.014339189,0.027535,0.04154
0.027695091,0.037105,0.0472
0.033012655,0.0410375,0.0496
0.019141564,0.031495,0.04416
0.019141564,0.02847,0.04272
0.019141564,0.030395,0.0435
0.019141564,0.0299275,0.04302
0.023336753,0.036445,0.04682
0.023336753,0.0358675,0.04662
0.019141564,0.030285,0.04332
0.023336753,0.0358675,0.04648
0.019141564,0.0317425,0.04402
0.023336753,0.0344375,0.04562
0.019141564,0.030725,0.04342
0.019141564,0.0287725,0.04226
0.019141564,0.029295,0.04258
0.014339189,0.0282775,0.04198
0.019141564,0.0298175,0.04288
0.023336753,0.033585,0.04512
0.019141564,0.03078,0.04346
0.019141564,0.0322375,0.04432
0.019141564,0.0326775,0.04458
0.019141564,0.033145,0.04486
0.014339189,0.0283325,0.042
0.014339189,0.0282225,0.04194
0.019141564,0.0326775,0.04458
0.014339189,0.02825,0.04196
0.019141564,0.03034,0.0432
0.019141564,0.0323475,0.04438
0.019141564,0.03056,0.04332
0.023336753,0.03375,0.04522
0.023336753,0.0355375,0.04628
0.023336753,0.03551,0.04626
0.019141564,0.02968,0.0428
0.019141564,0.03144,0.04384
0.019141564,0.032045,0.04434
0.019141564,0.03276,0.04476
0.019141564,0.03243,0.04444
0.023336753,0.0337225,0.0452
0.019141564,0.03166,0.04398
0.019141564,0.03078,0.04346
0.027695091,0.03749,0.04744
0.019141564,0.0297075,0.04282
0.019141564,0.03122,0.04372
0.019141564,0.0321275,0.04426
0.019141564,0.0324025,0.04442
0.019141564,0.030945,0.04356
0.023336753,0.0354,0.0462
0.014339189,0.02781,0.0417
0.023336753,0.0340525,0.0454
0.019141564,0.029625,0.04278
0.023336753,0.034795,0.04584
0.019141564,0.03298,0.04476
0.023336753,0.034575,0.04578
0.019141564,0.029845,0.04318
0.019141564,0.030175,0.04372
0.019141564,0.0311375,0.04402
0.014339189,0.027315,0.04176
0.019141564,0.030175,0.04372
0.014339189,0.0279475,0.04206
0.019141564,0.02902,0.04248
0.019141564,0.03045,0.04326
0.019141564,0.03166,0.04398
0.019141564,0.0297625,0.04286
0.019141564,0.029295,0.04258
0.019141564,0.03155,0.04392
0.019141564,0.029735,0.04284
0.019141564,0.02924,0.04254
0.023336753,0.0337225,0.0452
0.019141564,0.0322375,0.04432
0.019141564,0.0292675,0.04256
0.019141564,0.02968,0.04294
0.019141564,0.032705,0.04474
0.019141564,0.0317425,0.04402
0.019141564,0.0317425,0.04402
0.023336753,0.034355,0.04558
0.019141564,0.03243,0.04444
0.019141564,0.03012,0.04306
0.023336753,0.0339975,0.04536
0.023336753,0.033915,0.04532
0.019141564,0.0324025,0.04442
0.023336753,0.0338325,0.04526
0.027695091,0.0375175,0.04746
0.023336753,0.033145,0.04492
0.019141564,0.0293775,0.0429
0.014339189,0.0258025,0.04114
0.019141564,0.0322375,0.04458
0.023336753,0.0347125,0.04584
0.023336753,0.03474,0.0458
0.023336753,0.036775,0.047
0.019141564,0.0329525,0.04474
0.023336753,0.0336125,0.04512
0.019141564,0.03254,0.0445
0.023336753,0.0342175,0.04548
0.023336753,0.0358125,0.04644
0.027695091,0.037545,0.04746
0.023336753,0.036665,0.04694
0.019141564,0.03221,0.0443
0.027695091,0.036995,0.04714
0.019141564,0.0315775,0.04392
0.014339189,0.0277825,0.04168
0.019141564,0.03089,0.04352
0.023336753,0.0335575,0.0451
0.014339189,0.0271775,0.04132
0.027695091,0.036665,0.0472
0.019141564,0.029735,0.0431
0.023336753,0.033805,0.04524
0.019141564,0.030065,0.04302
0.019141564,0.0315775,0.04392
