   6 , eos_01_modis_06.flt
Number of data points:
101
Wavenumber (cm-1)   Filter response
487.804878	0.0277
485.4368932	0.0842
483.0917874	0.2083
480.7692308	0.4348
478.4688995	0.692
476.1904762	0.8506
473.9336493	0.8945
471.6981132	0.9006
469.4835681	0.9119
467.2897196	0.908
465.1162791	0.9029
462.962963	0.905
460.8294931	0.8951
458.7155963	0.9015
456.6210046	0.9194
454.5454545	0.9321
452.4886878	0.9441
450.4504505	0.9482
448.4304933	0.9458
446.4285714	0.944
444.4444444	0.938
442.4778761	0.9534
440.5286344	0.9766
438.5964912	0.9869
436.6812227	0.9677
434.7826087	0.9467
432.9004329	0.9491
431.0344828	0.9972
429.1845494	1
427.3504274	0.9449
425.5319149	0.7775
423.7288136	0.5023
421.9409283	0.2352
420.1680672	0.0721
418.4100418	0.0224
