   2 , eos_01_modis_02.flt
Number of data points:
101
Wavenumber (cm-1)   Filter response
1980.19802	0.0221
1960.784314	0.1892
1941.747573	0.6644
1923.076923	0.7477
1904.761905	0.7813
1886.792453	0.8062
1869.158879	0.786
1851.851852	0.7459
1834.862385	0.7417
1818.181818	0.7454
1801.801802	0.7694
1785.714286	0.8043
1769.911504	0.845
1754.385965	0.9111
1739.130435	1
1724.137931	0.8136
1709.401709	0.1844
1694.915254	0.0337
1680.672269	0.01
1666.666667	0.0044
1652.892562	0.0026
1639.344262	0.002
1626.01626	0.0019
1612.903226	0.0024
1600	                0.0037
1587.301587	0.0076
1574.80315	0.0135
1562.5	0.0115
1550.387597	0.0078
1538.461538	0.007
1526.717557	0.008
1515.151515	0.0109
1503.759398	0.0135
1492.537313	0.0129
1481.481481	0.0109
1470.588235	0.0098
1459.854015	0.0098
1449.275362	0.011
1438.848921	0.0133
1428.571429	0.0166
1418.439716	0.0204
1408.450704	0.0235
1398.601399	0.0239
1388.888889	0.0215
1379.310345	0.018
1369.863014	0.0151
1360.544218	0.0134
1351.351351	0.0129
1342.281879	0.0136
1333.333333	0.0153
1324.503311	0.0174
1315.789474	0.0197
1307.189542	0.0212
1298.701299	0.0218
1290.322581	0.0218
1282.051282	0.0215
1273.88535	0.0214
1265.822785	0.0209
1257.861635	0.0198
1250	0.0182
1242.236025	0.0164
1234.567901	0.015
1226.993865	0.0136
1219.512195	0.0126
1212.121212	0.0121
1204.819277	0.0117
1197.60479	0.0116
1190.47619	0.0117
1183.431953	0.0117
1176.470588	0.0117
1169.590643	0.0115
1162.790698	0.0114
1156.069364	0.0111
1149.425287	0.0111
1142.857143	0.0113
1136.363636	0.0116
1129.943503	0.0118
1123.595506	0.009
