   3 , eos_01_modis_03.flt
Number of data points:
101
Wavenumber (cm-1)   Filter response
1666.666667	0.0058
1652.892562	0.0111
1639.344262	0.03
1626.01626	0.1242
1612.903226	0.5379
1600	0.8701
1587.301587	0.8459
1574.80315	0.8276
1562.5	0.8178
1550.387597	0.8357
1538.461538	0.8573
1526.717557	0.8558
1515.151515	0.8767
1503.759398	0.91
1492.537313	0.9308
1481.481481	1
1470.588235	0.6575
1459.854015	0.1733
1449.275362	0.0469
1438.848921	0.0178
1428.571429	0.0086
1418.439716	0.0052
1408.450704	0.0037
1398.601399	0.003
1388.888889	0.0026
1379.310345	0.0026
1369.863014	0.0027
1360.544218	0.0033
1351.351351	0.0042
1342.281879	0.006
1333.333333	0.0085
1324.503311	0.0106
1315.789474	0.0119
1307.189542	0.0129
1298.701299	0.0145
1290.322581	0.0176
1282.051282	0.0226
1273.88535	0.0265
1265.822785	0.0244
1257.861635	0.0187
1250	0.0139
1242.236025	0.0112
1234.567901	0.0102
1226.993865	0.01
1219.512195	0.0105
1212.121212	0.0118
1204.819277	0.0137
1197.60479	0.0157
1190.47619	0.0176
1183.431953	0.0188
1176.470588	0.0193
1169.590643	0.0195
1162.790698	0.02
1156.069364	0.0204
1149.425287	0.0206
1142.857143	0.0199
1136.363636	0.0184
1129.943503	0.0162
1123.595506	0.0121
1117.318436	0.0056
1111.111111	0.0022
1104.972376	0.0011
